"colony_id","CALICE","MEASUREMENT","value","species","treatment","recovered"
"OFAV_SS_2DW44","C1","H",0.352,"OFAV","SS","p"
"OFAV_SS_2DW44","C2","CW",0.186,"OFAV","SS","p"
"OFAV_SS_2DW44","C3","H",0.321,"OFAV","SS","p"
"OFAV_SS_2DW44","C3","CH",0.199,"OFAV","SS","p"
"OFAV_SS_2DW44","C3","W",0.332,"OFAV","SS","p"
"OFAV_SS_2DW44","C3","CW",0.16,"OFAV","SS","p"
"OFAV_SS_2DW44","C4","H",0.313,"OFAV","SS","p"
"OFAV_SS_2DW44","C1","CH",0.194,"OFAV","SS","p"
"OFAV_SS_2DW44","C4","CH",0.19,"OFAV","SS","p"
"OFAV_SS_2DW44","C4","W",0.303,"OFAV","SS","p"
"OFAV_SS_2DW44","C4","CW",0.167,"OFAV","SS","p"
"OFAV_SS_2DW44","C5","H",0.32,"OFAV","SS","p"
"OFAV_SS_2DW44","C5","CH",0.193,"OFAV","SS","p"
"OFAV_SS_2DW44","C5","W",0.314,"OFAV","SS","p"
"OFAV_SS_2DW44","C5","CW",0.177,"OFAV","SS","p"
"OFAV_SS_2DW44","C1","W",0.315,"OFAV","SS","p"
"OFAV_SS_2DW44","C1","CW",0.147,"OFAV","SS","p"
"OFAV_SS_2DW44","C2","H",0.346,"OFAV","SS","p"
"OFAV_SS_2DW44","C2","CH",0.203,"OFAV","SS","p"
"OFAV_SS_2DW44","C2","W",0.345,"OFAV","SS","p"
"OFAV_SS_2DW44","C3","CA",0.03,"OFAV","SS","p"
"OFAV_SS_2DW44","C4","A",0.081,"OFAV","SS","p"
"OFAV_SS_2DW44","C2","CA",0.03,"OFAV","SS","p"
"OFAV_SS_2DW44","C3","A",0.079,"OFAV","SS","p"
"OFAV_SS_2DW44","C5","CA",0.034,"OFAV","SS","p"
"OFAV_SS_2DW44","C1","A",0.077,"OFAV","SS","p"
"OFAV_SS_2DW44","C4","CA",0.03,"OFAV","SS","p"
"OFAV_SS_2DW44","C5","A",0.08,"OFAV","SS","p"
"OFAV_SS_2DW44","C1","CA",0.027,"OFAV","SS","p"
"OFAV_SS_2EV10","C1","H",0.354,"OFAV","SS","p"
"OFAV_SS_2EV10","C2","CW",0.115,"OFAV","SS","p"
"OFAV_SS_2EV10","C2","A",0.091,"OFAV","SS","p"
"OFAV_SS_2EV10","C2","CA",0.028,"OFAV","SS","p"
"OFAV_SS_2EV10","C3","A",0.051,"OFAV","SS","p"
"OFAV_SS_2EV10","C3","CA",0.028,"OFAV","SS","p"
"OFAV_SS_2EV10","C4","A",0.141,"OFAV","SS","p"
"OFAV_SS_2EV10","C4","CA",0.046,"OFAV","SS","p"
"OFAV_SS_2EV10","C5","A",0.112,"OFAV","SS","p"
"OFAV_SS_2EV10","C5","CA",0.043,"OFAV","SS","p"
"OFAV_SS_2EV10","C1","A",0.087,"OFAV","SS","p"
"OFAV_SS_2EV10","C1","CA",0.032,"OFAV","SS","p"
"OFAV_SS_2EV10","C4","H",0.444,"OFAV","SS","p"
"OFAV_SS_2EV10","C1","CH",0.197,"OFAV","SS","p"
"OFAV_SS_2EV10","C4","CH",0.26,"OFAV","SS","p"
"OFAV_SS_2EV10","C4","W",0.388,"OFAV","SS","p"
"OFAV_SS_2EV10","C4","CW",0.223,"OFAV","SS","p"
"OFAV_SS_2EV10","C5","H",0.39,"OFAV","SS","p"
"OFAV_SS_2EV10","C5","CH",0.233,"OFAV","SS","p"
"OFAV_SS_2EV10","C5","W",0.344,"OFAV","SS","p"
"OFAV_SS_2EV10","C5","CW",0.199,"OFAV","SS","p"
"OFAV_SS_2EV10","C3","H",0.271,"OFAV","SS","p"
"OFAV_SS_2EV10","C3","CH",0.159,"OFAV","SS","p"
"OFAV_SS_2EV10","C3","W",0.279,"OFAV","SS","p"
"OFAV_SS_2EV10","C3","CW",0.169,"OFAV","SS","p"
"OFAV_SS_2EV10","C2","W",0.327,"OFAV","SS","p"
"OFAV_SS_2EV10","C1","W",0.376,"OFAV","SS","p"
"OFAV_SS_2EV10","C1","CW",0.172,"OFAV","SS","p"
"OFAV_SS_2EV10","C2","H",0.345,"OFAV","SS","p"
"OFAV_SS_2EV10","C2","CH",0.188,"OFAV","SS","p"
"OFAV_SS_2EV3","C2","CA",0.046,"OFAV","SS","p"
"OFAV_SS_2EV3","C3","A",0.12,"OFAV","SS","p"
"OFAV_SS_2EV3","C3","CA",0.063,"OFAV","SS","p"
"OFAV_SS_2EV3","C4","A",0.131,"OFAV","SS","p"
"OFAV_SS_2EV3","C4","CA",0.056,"OFAV","SS","p"
"OFAV_SS_2EV3","C5","A",0.131,"OFAV","SS","p"
"OFAV_SS_2EV3","C5","CA",0.056,"OFAV","SS","p"
"OFAV_SS_2EV3","C1","A",0.091,"OFAV","SS","p"
"OFAV_SS_2EV3","C2","A",0.143,"OFAV","SS","p"
"OFAV_SS_2EV3","C5","CW",0.255,"OFAV","SS","p"
"OFAV_SS_2EV3","C1","W",0.332,"OFAV","SS","p"
"OFAV_SS_2EV3","C1","CW",0.154,"OFAV","SS","p"
"OFAV_SS_2EV3","C2","H",0.454,"OFAV","SS","p"
"OFAV_SS_2EV3","C2","CH",0.233,"OFAV","SS","p"
"OFAV_SS_2EV3","C2","W",0.42,"OFAV","SS","p"
"OFAV_SS_2EV3","C4","H",0.446,"OFAV","SS","p"
"OFAV_SS_2EV3","C1","CH",0.238,"OFAV","SS","p"
"OFAV_SS_2EV3","C1","CA",0.061,"OFAV","SS","p"
"OFAV_SS_2EV3","C4","CW",0.258,"OFAV","SS","p"
"OFAV_SS_2EV3","C5","H",0.39,"OFAV","SS","p"
"OFAV_SS_2EV3","C5","CH",0.256,"OFAV","SS","p"
"OFAV_SS_2EV3","C5","W",0.416,"OFAV","SS","p"
"OFAV_SS_2EV3","C1","H",0.356,"OFAV","SS","p"
"OFAV_SS_2EV3","C2","CW",0.224,"OFAV","SS","p"
"OFAV_SS_2EV3","C3","H",0.392,"OFAV","SS","p"
"OFAV_SS_2EV3","C3","CH",0.263,"OFAV","SS","p"
"OFAV_SS_2EV3","C3","W",0.41,"OFAV","SS","p"
"OFAV_SS_2EV3","C3","CW",0.243,"OFAV","SS","p"
"OFAV_SS_2EV3","C4","CH",0.267,"OFAV","SS","p"
"OFAV_SS_2EV3","C4","W",0.391,"OFAV","SS","p"
"OFAV_SS_2EV30","C1","H",0.332,"OFAV","SS","p"
"OFAV_SS_2EV30","C2","CW",0.17,"OFAV","SS","p"
"OFAV_SS_2EV30","C2","A",0.092,"OFAV","SS","p"
"OFAV_SS_2EV30","C2","CA",0.047,"OFAV","SS","p"
"OFAV_SS_2EV30","C3","A",0.1,"OFAV","SS","p"
"OFAV_SS_2EV30","C3","CA",0.043,"OFAV","SS","p"
"OFAV_SS_2EV30","C4","A",0.138,"OFAV","SS","p"
"OFAV_SS_2EV30","C4","CA",0.048,"OFAV","SS","p"
"OFAV_SS_2EV30","C5","A",0.143,"OFAV","SS","p"
"OFAV_SS_2EV30","C5","CA",0.063,"OFAV","SS","p"
"OFAV_SS_2EV30","C1","A",0.081,"OFAV","SS","p"
"OFAV_SS_2EV30","C1","CA",0.032,"OFAV","SS","p"
"OFAV_SS_2EV30","C5","W",0.452,"OFAV","SS","p"
"OFAV_SS_2EV30","C5","CW",0.273,"OFAV","SS","p"
"OFAV_SS_2EV30","C3","H",0.342,"OFAV","SS","p"
"OFAV_SS_2EV30","C3","CH",0.213,"OFAV","SS","p"
"OFAV_SS_2EV30","C3","W",0.387,"OFAV","SS","p"
"OFAV_SS_2EV30","C3","CW",0.22,"OFAV","SS","p"
"OFAV_SS_2EV30","C4","H",0.421,"OFAV","SS","p"
"OFAV_SS_2EV30","C1","CH",0.18,"OFAV","SS","p"
"OFAV_SS_2EV30","C4","CH",0.263,"OFAV","SS","p"
"OFAV_SS_2EV30","C4","W",0.406,"OFAV","SS","p"
"OFAV_SS_2EV30","C4","CW",0.188,"OFAV","SS","p"
"OFAV_SS_2EV30","C5","H",0.469,"OFAV","SS","p"
"OFAV_SS_2EV30","C5","CH",0.309,"OFAV","SS","p"
"OFAV_SS_2EV30","C2","H",0.328,"OFAV","SS","p"
"OFAV_SS_2EV30","C2","CH",0.228,"OFAV","SS","p"
"OFAV_SS_2EV30","C1","W",0.351,"OFAV","SS","p"
"OFAV_SS_2EV30","C1","CW",0.154,"OFAV","SS","p"
"OFAV_SS_2EV30","C2","W",0.361,"OFAV","SS","p"
"OFAV_SS_2EV34","C2","A",0.11,"OFAV","SS","p"
"OFAV_SS_2EV34","C2","CA",0.047,"OFAV","SS","p"
"OFAV_SS_2EV34","C1","H",0.337,"OFAV","SS","p"
"OFAV_SS_2EV34","C2","CW",0.232,"OFAV","SS","p"
"OFAV_SS_2EV34","C3","H",0.355,"OFAV","SS","p"
"OFAV_SS_2EV34","C3","CH",0.276,"OFAV","SS","p"
"OFAV_SS_2EV34","C3","W",0.435,"OFAV","SS","p"
"OFAV_SS_2EV34","C3","CW",0.258,"OFAV","SS","p"
"OFAV_SS_2EV34","C4","H",0.457,"OFAV","SS","p"
"OFAV_SS_2EV34","C1","CH",0.226,"OFAV","SS","p"
"OFAV_SS_2EV34","C4","CH",0.294,"OFAV","SS","p"
"OFAV_SS_2EV34","C4","W",0.379,"OFAV","SS","p"
"OFAV_SS_2EV34","C4","CW",0.246,"OFAV","SS","p"
"OFAV_SS_2EV34","C5","H",0.32,"OFAV","SS","p"
"OFAV_SS_2EV34","C5","CH",0.211,"OFAV","SS","p"
"OFAV_SS_2EV34","C5","W",0.317,"OFAV","SS","p"
"OFAV_SS_2EV34","C5","CW",0.198,"OFAV","SS","p"
"OFAV_SS_2EV34","C1","W",0.419,"OFAV","SS","p"
"OFAV_SS_2EV34","C1","CW",0.227,"OFAV","SS","p"
"OFAV_SS_2EV34","C2","H",0.362,"OFAV","SS","p"
"OFAV_SS_2EV34","C2","CH",0.233,"OFAV","SS","p"
"OFAV_SS_2EV34","C2","W",0.405,"OFAV","SS","p"
"OFAV_SS_2EV34","C4","A",0.137,"OFAV","SS","p"
"OFAV_SS_2EV34","C4","CA",0.062,"OFAV","SS","p"
"OFAV_SS_2EV34","C3","A",0.146,"OFAV","SS","p"
"OFAV_SS_2EV34","C3","CA",0.057,"OFAV","SS","p"
"OFAV_SS_2EV34","C1","A",0.11,"OFAV","SS","p"
"OFAV_SS_2EV34","C1","CA",0.055,"OFAV","SS","p"
"OFAV_SS_2EV34","C5","A",0.085,"OFAV","SS","p"
"OFAV_SS_2EV34","C5","CA",0.04,"OFAV","SS","p"
"OFAV_SS_2EV36","C1","H",0.335,"OFAV","SS","p"
"OFAV_SS_2EV36","C2","CW",0.25,"OFAV","SS","p"
"OFAV_SS_2EV36","C5","H",0.383,"OFAV","SS","p"
"OFAV_SS_2EV36","C5","CH",0.221,"OFAV","SS","p"
"OFAV_SS_2EV36","C5","W",0.391,"OFAV","SS","p"
"OFAV_SS_2EV36","C5","CW",0.237,"OFAV","SS","p"
"OFAV_SS_2EV36","C1","W",0.355,"OFAV","SS","p"
"OFAV_SS_2EV36","C1","CW",0.207,"OFAV","SS","p"
"OFAV_SS_2EV36","C2","H",0.385,"OFAV","SS","p"
"OFAV_SS_2EV36","C2","CH",0.275,"OFAV","SS","p"
"OFAV_SS_2EV36","C2","W",0.45,"OFAV","SS","p"
"OFAV_SS_2EV36","C1","CA",0.032,"OFAV","SS","p"
"OFAV_SS_2EV36","C4","H",0.365,"OFAV","SS","p"
"OFAV_SS_2EV36","C1","CH",0.171,"OFAV","SS","p"
"OFAV_SS_2EV36","C4","CH",0.194,"OFAV","SS","p"
"OFAV_SS_2EV36","C4","W",0.381,"OFAV","SS","p"
"OFAV_SS_2EV36","C4","CW",0.239,"OFAV","SS","p"
"OFAV_SS_2EV36","C2","A",0.123,"OFAV","SS","p"
"OFAV_SS_2EV36","C2","CA",0.058,"OFAV","SS","p"
"OFAV_SS_2EV36","C3","A",0.107,"OFAV","SS","p"
"OFAV_SS_2EV36","C3","CA",0.034,"OFAV","SS","p"
"OFAV_SS_2EV36","C3","H",0.289,"OFAV","SS","p"
"OFAV_SS_2EV36","C3","CH",0.142,"OFAV","SS","p"
"OFAV_SS_2EV36","C3","W",0.393,"OFAV","SS","p"
"OFAV_SS_2EV36","C3","CW",0.235,"OFAV","SS","p"
"OFAV_SS_2EV36","C1","A",0.095,"OFAV","SS","p"
"OFAV_SS_2EV36","C4","A",0.119,"OFAV","SS","p"
"OFAV_SS_2EV36","C4","CA",0.041,"OFAV","SS","p"
"OFAV_SS_2EV36","C5","A",0.118,"OFAV","SS","p"
"OFAV_SS_2EV36","C5","CA",0.038,"OFAV","SS","p"
"OFAV_SS_2EV44","C3","H",0.237,"OFAV","SS","p"
"OFAV_SS_2EV44","C3","CH",0.145,"OFAV","SS","p"
"OFAV_SS_2EV44","C3","W",0.259,"OFAV","SS","p"
"OFAV_SS_2EV44","C3","CW",0.11,"OFAV","SS","p"
"OFAV_SS_2EV44","C4","H",0.238,"OFAV","SS","p"
"OFAV_SS_2EV44","C1","CH",0.183,"OFAV","SS","p"
"OFAV_SS_2EV44","C4","CH",0.115,"OFAV","SS","p"
"OFAV_SS_2EV44","C4","W",0.233,"OFAV","SS","p"
"OFAV_SS_2EV44","C2","CW",0.127,"OFAV","SS","p"
"OFAV_SS_2EV44","C1","W",0.264,"OFAV","SS","p"
"OFAV_SS_2EV44","C1","CW",0.106,"OFAV","SS","p"
"OFAV_SS_2EV44","C2","H",0.392,"OFAV","SS","p"
"OFAV_SS_2EV44","C2","CH",0.212,"OFAV","SS","p"
"OFAV_SS_2EV44","C2","W",0.261,"OFAV","SS","p"
"OFAV_SS_2EV44","C4","A",0.045,"OFAV","SS","p"
"OFAV_SS_2EV44","C4","CA",0.014,"OFAV","SS","p"
"OFAV_SS_2EV44","C5","A",0.044,"OFAV","SS","p"
"OFAV_SS_2EV44","C4","CW",0.104,"OFAV","SS","p"
"OFAV_SS_2EV44","C5","H",0.192,"OFAV","SS","p"
"OFAV_SS_2EV44","C5","CH",0.109,"OFAV","SS","p"
"OFAV_SS_2EV44","C5","W",0.237,"OFAV","SS","p"
"OFAV_SS_2EV44","C5","CW",0.087,"OFAV","SS","p"
"OFAV_SS_2EV44","C1","H",0.261,"OFAV","SS","p"
"OFAV_SS_2EV44","C2","A",0.09,"OFAV","SS","p"
"OFAV_SS_2EV44","C2","CA",0.023,"OFAV","SS","p"
"OFAV_SS_2EV44","C3","A",0.051,"OFAV","SS","p"
"OFAV_SS_2EV44","C3","CA",0.015,"OFAV","SS","p"
"OFAV_SS_2EV44","C1","A",0.054,"OFAV","SS","p"
"OFAV_SS_2EV44","C1","CA",0.015,"OFAV","SS","p"
"OFAV_SS_2EV44","C5","CA",0.009,"OFAV","SS","p"
"OFAV_SS_2EV6","C3","H",0.37,"OFAV","SS","p"
"OFAV_SS_2EV6","C1","H",0.351,"OFAV","SS","p"
"OFAV_SS_2EV6","C2","CW",0.27,"OFAV","SS","p"
"OFAV_SS_2EV6","C2","A",0.141,"OFAV","SS","p"
"OFAV_SS_2EV6","C2","CA",0.065,"OFAV","SS","p"
"OFAV_SS_2EV6","C3","A",0.112,"OFAV","SS","p"
"OFAV_SS_2EV6","C3","CA",0.049,"OFAV","SS","p"
"OFAV_SS_2EV6","C4","A",0.104,"OFAV","SS","p"
"OFAV_SS_2EV6","C4","CA",0.042,"OFAV","SS","p"
"OFAV_SS_2EV6","C5","A",0.126,"OFAV","SS","p"
"OFAV_SS_2EV6","C5","CA",0.045,"OFAV","SS","p"
"OFAV_SS_2EV6","C1","A",0.12,"OFAV","SS","p"
"OFAV_SS_2EV6","C1","CA",0.058,"OFAV","SS","p"
"OFAV_SS_2EV6","C5","W",0.436,"OFAV","SS","p"
"OFAV_SS_2EV6","C5","CW",0.239,"OFAV","SS","p"
"OFAV_SS_2EV6","C1","W",0.451,"OFAV","SS","p"
"OFAV_SS_2EV6","C3","CH",0.243,"OFAV","SS","p"
"OFAV_SS_2EV6","C3","W",0.342,"OFAV","SS","p"
"OFAV_SS_2EV6","C3","CW",0.22,"OFAV","SS","p"
"OFAV_SS_2EV6","C4","H",0.322,"OFAV","SS","p"
"OFAV_SS_2EV6","C1","CH",0.219,"OFAV","SS","p"
"OFAV_SS_2EV6","C4","CH",0.221,"OFAV","SS","p"
"OFAV_SS_2EV6","C4","W",0.345,"OFAV","SS","p"
"OFAV_SS_2EV6","C4","CW",0.235,"OFAV","SS","p"
"OFAV_SS_2EV6","C5","H",0.361,"OFAV","SS","p"
"OFAV_SS_2EV6","C5","CH",0.206,"OFAV","SS","p"
"OFAV_SS_2EV6","C2","H",0.409,"OFAV","SS","p"
"OFAV_SS_2EV6","C2","CH",0.283,"OFAV","SS","p"
"OFAV_SS_2EV6","C2","W",0.39,"OFAV","SS","p"
"OFAV_SS_2EV6","C1","CW",0.175,"OFAV","SS","p"
"OFAV_SS_2JQ31","C2","A",0.142,"OFAV","SS","p"
"OFAV_SS_2JQ31","C2","CA",0.064,"OFAV","SS","p"
"OFAV_SS_2JQ31","C3","A",0.128,"OFAV","SS","p"
"OFAV_SS_2JQ31","C1","H",0.397,"OFAV","SS","p"
"OFAV_SS_2JQ31","C2","CW",0.241,"OFAV","SS","p"
"OFAV_SS_2JQ31","C3","H",0.419,"OFAV","SS","p"
"OFAV_SS_2JQ31","C3","CH",0.276,"OFAV","SS","p"
"OFAV_SS_2JQ31","C3","W",0.435,"OFAV","SS","p"
"OFAV_SS_2JQ31","C3","CW",0.236,"OFAV","SS","p"
"OFAV_SS_2JQ31","C4","H",0.421,"OFAV","SS","p"
"OFAV_SS_2JQ31","C1","CH",0.249,"OFAV","SS","p"
"OFAV_SS_2JQ31","C4","CH",0.247,"OFAV","SS","p"
"OFAV_SS_2JQ31","C4","W",0.32,"OFAV","SS","p"
"OFAV_SS_2JQ31","C4","CW",0.215,"OFAV","SS","p"
"OFAV_SS_2JQ31","C5","H",0.433,"OFAV","SS","p"
"OFAV_SS_2JQ31","C5","CH",0.235,"OFAV","SS","p"
"OFAV_SS_2JQ31","C5","W",0.44,"OFAV","SS","p"
"OFAV_SS_2JQ31","C5","CW",0.226,"OFAV","SS","p"
"OFAV_SS_2JQ31","C1","W",0.377,"OFAV","SS","p"
"OFAV_SS_2JQ31","C1","CW",0.231,"OFAV","SS","p"
"OFAV_SS_2JQ31","C2","H",0.405,"OFAV","SS","p"
"OFAV_SS_2JQ31","C2","CH",0.255,"OFAV","SS","p"
"OFAV_SS_2JQ31","C2","W",0.354,"OFAV","SS","p"
"OFAV_SS_2JQ31","C3","CA",0.055,"OFAV","SS","p"
"OFAV_SS_2JQ31","C4","A",0.105,"OFAV","SS","p"
"OFAV_SS_2JQ31","C4","CA",0.055,"OFAV","SS","p"
"OFAV_SS_2JQ31","C5","A",0.141,"OFAV","SS","p"
"OFAV_SS_2JQ31","C5","CA",0.056,"OFAV","SS","p"
"OFAV_SS_2JQ31","C1","A",0.133,"OFAV","SS","p"
"OFAV_SS_2JQ31","C1","CA",0.051,"OFAV","SS","p"
"OFAV_SS_2JQ6","C3","CH",0.248,"OFAV","SS","p"
"OFAV_SS_2JQ6","C1","H",0.402,"OFAV","SS","p"
"OFAV_SS_2JQ6","C2","CW",0.277,"OFAV","SS","p"
"OFAV_SS_2JQ6","C3","H",0.403,"OFAV","SS","p"
"OFAV_SS_2JQ6","C5","H",0.393,"OFAV","SS","p"
"OFAV_SS_2JQ6","C5","CH",0.256,"OFAV","SS","p"
"OFAV_SS_2JQ6","C5","W",0.422,"OFAV","SS","p"
"OFAV_SS_2JQ6","C5","CW",0.264,"OFAV","SS","p"
"OFAV_SS_2JQ6","C1","W",0.43,"OFAV","SS","p"
"OFAV_SS_2JQ6","C1","CW",0.275,"OFAV","SS","p"
"OFAV_SS_2JQ6","C2","H",0.455,"OFAV","SS","p"
"OFAV_SS_2JQ6","C2","CH",0.247,"OFAV","SS","p"
"OFAV_SS_2JQ6","C2","W",0.421,"OFAV","SS","p"
"OFAV_SS_2JQ6","C1","CA",0.059,"OFAV","SS","p"
"OFAV_SS_2JQ6","C1","CH",0.274,"OFAV","SS","p"
"OFAV_SS_2JQ6","C4","CH",0.28,"OFAV","SS","p"
"OFAV_SS_2JQ6","C4","W",0.453,"OFAV","SS","p"
"OFAV_SS_2JQ6","C4","CW",0.255,"OFAV","SS","p"
"OFAV_SS_2JQ6","C2","A",0.128,"OFAV","SS","p"
"OFAV_SS_2JQ6","C2","CA",0.057,"OFAV","SS","p"
"OFAV_SS_2JQ6","C3","A",0.131,"OFAV","SS","p"
"OFAV_SS_2JQ6","C3","CA",0.056,"OFAV","SS","p"
"OFAV_SS_2JQ6","C4","A",0.146,"OFAV","SS","p"
"OFAV_SS_2JQ6","C4","CA",0.066,"OFAV","SS","p"
"OFAV_SS_2JQ6","C3","W",0.457,"OFAV","SS","p"
"OFAV_SS_2JQ6","C3","CW",0.29,"OFAV","SS","p"
"OFAV_SS_2JQ6","C4","H",0.387,"OFAV","SS","p"
"OFAV_SS_2JQ6","C1","A",0.134,"OFAV","SS","p"
"OFAV_SS_2JQ6","C5","A",0.11,"OFAV","SS","p"
"OFAV_SS_2JQ6","C5","CA",0.054,"OFAV","SS","p"
"OFAV_SS_2JQ8","C3","H",0.379,"OFAV","SS","p"
"OFAV_SS_2JQ8","C2","CW",0.2,"OFAV","SS","p"
"OFAV_SS_2JQ8","C4","H",0.382,"OFAV","SS","p"
"OFAV_SS_2JQ8","C3","CH",0.24,"OFAV","SS","p"
"OFAV_SS_2JQ8","C3","W",0.311,"OFAV","SS","p"
"OFAV_SS_2JQ8","C3","CW",0.18,"OFAV","SS","p"
"OFAV_SS_2JQ8","C4","CW",0.217,"OFAV","SS","p"
"OFAV_SS_2JQ8","C1","CH",0.238,"OFAV","SS","p"
"OFAV_SS_2JQ8","C4","CH",0.227,"OFAV","SS","p"
"OFAV_SS_2JQ8","C4","W",0.378,"OFAV","SS","p"
"OFAV_SS_2JQ8","C5","CW",0.174,"OFAV","SS","p"
"OFAV_SS_2JQ8","C1","W",0.426,"OFAV","SS","p"
"OFAV_SS_2JQ8","C1","CW",0.228,"OFAV","SS","p"
"OFAV_SS_2JQ8","C2","H",0.355,"OFAV","SS","p"
"OFAV_SS_2JQ8","C2","CH",0.254,"OFAV","SS","p"
"OFAV_SS_2JQ8","C2","W",0.338,"OFAV","SS","p"
"OFAV_SS_2JQ8","C4","CA",0.043,"OFAV","SS","p"
"OFAV_SS_2JQ8","C5","A",0.05,"OFAV","SS","p"
"OFAV_SS_2JQ8","C5","CA",0.024,"OFAV","SS","p"
"OFAV_SS_2JQ8","C1","A",0.132,"OFAV","SS","p"
"OFAV_SS_2JQ8","C5","H",0.251,"OFAV","SS","p"
"OFAV_SS_2JQ8","C5","CH",0.154,"OFAV","SS","p"
"OFAV_SS_2JQ8","C5","W",0.307,"OFAV","SS","p"
"OFAV_SS_2JQ8","C1","H",0.389,"OFAV","SS","p"
"OFAV_SS_2JQ8","C2","A",0.097,"OFAV","SS","p"
"OFAV_SS_2JQ8","C2","CA",0.047,"OFAV","SS","p"
"OFAV_SS_2JQ8","C3","A",0.097,"OFAV","SS","p"
"OFAV_SS_2JQ8","C3","CA",0.045,"OFAV","SS","p"
"OFAV_SS_2JQ8","C4","A",0.119,"OFAV","SS","p"
"OFAV_SS_2JQ8","C1","CA",0.047,"OFAV","SS","p"
"OFAV_SS_3EV30","C2","CW",0.215,"OFAV","SS","p"
"OFAV_SS_3EV30","C3","H",0.354,"OFAV","SS","p"
"OFAV_SS_3EV30","C3","CH",0.259,"OFAV","SS","p"
"OFAV_SS_3EV30","C1","H",0.288,"OFAV","SS","p"
"OFAV_SS_3EV30","C2","A",0.115,"OFAV","SS","p"
"OFAV_SS_3EV30","C2","CA",0.045,"OFAV","SS","p"
"OFAV_SS_3EV30","C3","A",0.095,"OFAV","SS","p"
"OFAV_SS_3EV30","C3","CA",0.044,"OFAV","SS","p"
"OFAV_SS_3EV30","C4","A",0.088,"OFAV","SS","p"
"OFAV_SS_3EV30","C4","CA",0.027,"OFAV","SS","p"
"OFAV_SS_3EV30","C5","A",0.053,"OFAV","SS","p"
"OFAV_SS_3EV30","C5","CA",0.018,"OFAV","SS","p"
"OFAV_SS_3EV30","C1","A",0.045,"OFAV","SS","p"
"OFAV_SS_3EV30","C1","CA",0.017,"OFAV","SS","p"
"OFAV_SS_3EV30","C5","CW",0.156,"OFAV","SS","p"
"OFAV_SS_3EV30","C1","W",0.302,"OFAV","SS","p"
"OFAV_SS_3EV30","C1","CW",0.138,"OFAV","SS","p"
"OFAV_SS_3EV30","C3","W",0.329,"OFAV","SS","p"
"OFAV_SS_3EV30","C3","CW",0.206,"OFAV","SS","p"
"OFAV_SS_3EV30","C4","H",0.339,"OFAV","SS","p"
"OFAV_SS_3EV30","C1","CH",0.161,"OFAV","SS","p"
"OFAV_SS_3EV30","C4","CH",0.196,"OFAV","SS","p"
"OFAV_SS_3EV30","C4","W",0.331,"OFAV","SS","p"
"OFAV_SS_3EV30","C4","CW",0.181,"OFAV","SS","p"
"OFAV_SS_3EV30","C5","H",0.28,"OFAV","SS","p"
"OFAV_SS_3EV30","C5","CH",0.154,"OFAV","SS","p"
"OFAV_SS_3EV30","C5","W",0.292,"OFAV","SS","p"
"OFAV_SS_3EV30","C2","CH",0.217,"OFAV","SS","p"
"OFAV_SS_3EV30","C2","W",0.337,"OFAV","SS","p"
"OFAV_SS_3EV30","C2","H",0.346,"OFAV","SS","p"
"OFAV_SS_3JQ1_P1","C3","A",0.084,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C2","A",0.085,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C2","CA",0.027,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C1","H",0.283,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C2","CW",0.184,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C3","H",0.263,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C3","CH",0.209,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C3","W",0.327,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C3","CW",0.207,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C4","H",0.267,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C1","CH",0.185,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C4","CH",0.193,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C4","W",0.298,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C4","CW",0.132,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C5","H",0.312,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C5","CH",0.251,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C5","W",0.366,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C5","CW",0.225,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C1","W",0.315,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C1","CW",0.183,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C2","H",0.289,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C2","CH",0.193,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C2","W",0.283,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C3","CA",0.039,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C4","A",0.064,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C4","CA",0.017,"OFAV","SS","P1"
"OFAV_SS_3JQ1_P1","C5","A",0.105,"OFAV","SS","P1"
