"2021-07-25";"10:37:37";"WinControl (rev 1112) report file"
"Datetime";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)"
"2021-07-19 06:55:52.000";"2021-07-19";"06:55:52";"F";"683";"314";"1019";"12";"28.0";"0.692";"3.5";"312";"0.84";"- 7.9";"0.997";"- 2.258";"0.991";"- 0.569";"0.715";"- 0.407"
"2021-07-19 06:56:33.000";"2021-07-19";"06:56:33";"F";"684";"228";"626";"5";"28.0";"0.636";"1.3";"262";"0.84";"- 7.7";"1.093";"- 0.677";"1.256";"- 0.299";"0.519";"- 0.155"
"2021-07-19 06:56:50.000";"2021-07-19";"06:56:50";"F";"685";"407";"1350";"6";"27.0";"0.699";"1.8";"337";"0.84";"- 7.7";"0.931";"- 3.668";"0.771";"- 0.675";"0.927";"- 0.626"
"2021-07-19 06:57:13.000";"2021-07-19";"06:57:13";"F";"686";"453";"1444";"13";"27.0";"0.686";"3.7";"343";"0.84";"- 7.2";"0.900";"- 4.074";"0.681";"- 0.696";"1.032";"- 0.718"
"2021-07-19 06:57:59.000";"2021-07-19";"06:57:59";"F";"687";"335";"1076";"21";"27.0";"0.689";"6.1";"317";"0.84";"- 6.2";"0.976";"- 2.498";"0.924";"- 0.592";"0.763";"- 0.452"
"2021-07-19 06:58:13.000";"2021-07-19";"06:58:13";"F";"688";"298";"1027";"12";"28.0";"0.710";"3.6";"312";"0.84";"- 5.9";"1.020";"- 2.295";"1.068";"- 0.573";"0.679";"- 0.389"
"2021-07-19 06:58:43.000";"2021-07-19";"06:58:43";"F";"689";"349";"1125";"21";"27.0";"0.690";"6.1";"321";"0.84";"- 6.0";"0.965";"- 2.705";"0.888";"- 0.610";"0.795";"- 0.485"
"2021-07-19 06:59:08.000";"2021-07-19";"06:59:08";"F";"690";"351";"1173";"24";"27.0";"0.701";"7.1";"325";"0.84";"- 5.4";"0.969";"- 2.908";"0.897";"- 0.626";"0.800";"- 0.501"
"2021-07-19 06:59:36.000";"2021-07-19";"06:59:36";"F";"691";"303";"1012";"24";"27.0";"0.701";"7.1";"311";"0.84";"- 5.3";"1.011";"- 2.230";"1.038";"- 0.566";"0.690";"- 0.391"
"2021-07-19 07:00:10.000";"2021-07-19";"07:00:10";"F";"692";"315";"938";"26";"28.0";"0.664";"7.3";"304";"0.84";"- 5.2";"0.983";"- 1.922";"0.949";"- 0.532";"0.718";"- 0.382"
"2021-07-19 07:00:26.000";"2021-07-19";"07:00:26";"F";"693";"395";"1383";"17";"28.0";"0.714";"5.1";"339";"0.84";"- 5.1";"0.946";"- 3.811";"0.812";"- 0.683";"0.900";"- 0.614"
"2021-07-19 07:01:37.000";"2021-07-19";"07:01:37";"F";"694";"398";"1171";"31";"27.0";"0.660";"8.6";"325";"0.84";"- 4.6";"0.914";"- 2.899";"0.746";"- 0.625";"0.907";"- 0.567"
"2021-07-19 07:02:13.000";"2021-07-19";"07:02:13";"F";"695";"321";"979";"33";"27.0";"0.672";"9.3";"308";"0.84";"- 4.3";"0.981";"- 2.092";"0.941";"- 0.552";"0.731";"- 0.403"
"2021-07-19 07:02:31.000";"2021-07-19";"07:02:31";"F";"696";"357";"999";"38";"28.0";"0.643";"10.3";"310";"0.84";"- 4.0";"0.932";"- 2.175";"0.809";"- 0.561";"0.813";"- 0.456"
"2021-07-19 07:02:44.000";"2021-07-19";"07:02:44";"F";"697";"358";"1137";"34";"28.0";"0.685";"9.8";"322";"0.84";"- 4.1";"0.956";"- 2.756";"0.860";"- 0.614";"0.815";"- 0.500"
"2021-07-19 07:03:13.000";"2021-07-19";"07:03:13";"F";"698";"384";"1007";"38";"27.0";"0.619";"9.9";"311";"0.84";"- 3.7";"0.895";"- 2.207";"0.725";"- 0.564";"0.875";"- 0.494"
"2021-07-19 07:03:27.000";"2021-07-19";"07:03:27";"F";"699";"367";"1306";"37";"27.0";"0.719";"11.2";"334";"0.84";"- 3.8";"0.966";"- 3.479";"0.879";"- 0.664";"0.836";"- 0.555"
"2021-07-19 10:15:15.998";"2021-07-19";"10:15:15";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=9;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 10:15:16.000";"2021-07-19";"10:15:16";"F";"701";"531";"1527";"536";"28.0";"0.652";"146.8";"347";"0.84";"- 1.3";"0.844";"- 4.438";"0.552";"- 0.713";"1.210";"- 0.862"
"2021-07-19 10:15:23.000";"2021-07-19";"10:15:23";"F";"702";"439";"1267";"538";"27.0";"0.654";"147.8";"332";"0.84";"- 1.2";"0.886";"- 3.309";"0.670";"- 0.654";"1.000";"- 0.654"
"2021-07-19 10:15:33.000";"2021-07-19";"10:15:33";"F";"703";"461";"1329";"498";"28.0";"0.653";"136.6";"336";"0.84";"- 1.0";"0.874";"- 3.576";"0.637";"- 0.670";"1.050";"- 0.703"
"2021-07-19 10:15:47.000";"2021-07-19";"10:15:47";"F";"704";"429";"1319";"533";"27.0";"0.675";"151.1";"335";"0.84";"- 1.2";"0.904";"- 3.535";"0.706";"- 0.667";"0.977";"- 0.652"
"2021-07-19 10:15:58.000";"2021-07-19";"10:15:58";"F";"705";"466";"1163";"547";"28.0";"0.599";"137.6";"324";"0.84";"- 1.1";"0.831";"- 2.866";"0.578";"- 0.623";"1.062";"- 0.661"
"2021-07-19 10:16:06.000";"2021-07-19";"10:16:06";"F";"706";"492";"1505";"552";"27.0";"0.673";"156.0";"346";"0.84";"- 1.2";"0.874";"- 4.341";"0.615";"- 0.708";"1.121";"- 0.794"
"2021-07-19 10:16:14.000";"2021-07-19";"10:16:14";"F";"707";"481";"1322";"553";"28.0";"0.636";"147.7";"335";"0.84";"- 1.2";"0.852";"- 3.548";"0.593";"- 0.668";"1.096";"- 0.732"
"2021-07-19 10:16:22.000";"2021-07-19";"10:16:22";"F";"708";"453";"1244";"562";"27.0";"0.636";"150.1";"330";"0.84";"- 1.0";"0.865";"- 3.212";"0.630";"- 0.647";"1.032";"- 0.668"
"2021-07-19 10:16:28.000";"2021-07-19";"10:16:28";"F";"709";"448";"1063";"570";"27.0";"0.579";"138.6";"316";"0.84";"- 1.1";"0.823";"- 2.442";"0.581";"- 0.587";"1.021";"- 0.600"
"2021-07-19 10:16:39.000";"2021-07-19";"10:16:39";"F";"710";"349";"926";"575";"28.0";"0.623";"150.5";"302";"0.84";"- 0.9";"0.925";"- 1.876";"0.800";"- 0.526";"0.795";"- 0.418"
"2021-07-19 10:16:48.000";"2021-07-19";"10:16:48";"F";"711";"343";"978";"582";"27.0";"0.649";"158.6";"308";"0.84";"- 1.1";"0.948";"- 2.088";"0.851";"- 0.551";"0.781";"- 0.430"
"2021-07-19 10:16:55.000";"2021-07-19";"10:16:55";"F";"712";"539";"1310";"570";"28.0";"0.589";"141.0";"334";"0.84";"- 1.1";"0.790";"- 3.498";"0.490";"- 0.665";"1.228";"- 0.817"
"2021-07-19 10:17:03.000";"2021-07-19";"10:17:03";"F";"713";"646";"1481";"563";"27.0";"0.564";"133.4";"345";"0.84";"- 1.0";"0.735";"- 4.235";"0.393";"- 0.704";"1.472";"- 1.036"
"2021-07-19 10:17:10.000";"2021-07-19";"10:17:10";"F";"714";"547";"1412";"557";"27.0";"0.613";"143.4";"341";"0.84";"- 1.2";"0.808";"- 3.935";"0.504";"- 0.689";"1.246";"- 0.859"
"2021-07-19 10:17:18.000";"2021-07-19";"10:17:18";"F";"715";"501";"1386";"548";"27.0";"0.639";"147.1";"339";"0.84";"- 1.1";"0.845";"- 3.825";"0.572";"- 0.683";"1.141";"- 0.780"
"2021-07-19 10:17:26.000";"2021-07-19";"10:17:26";"F";"716";"527";"1342";"539";"28.0";"0.607";"137.4";"337";"0.84";"- 0.9";"0.811";"- 3.631";"0.519";"- 0.673";"1.200";"- 0.807"
"2021-07-19 10:17:37.000";"2021-07-19";"10:17:37";"F";"717";"467";"1314";"544";"28.0";"0.645";"147.4";"335";"0.84";"- 1.1";"0.865";"- 3.512";"0.621";"- 0.666";"1.064";"- 0.709"
"2021-07-19 10:17:44.000";"2021-07-19";"10:17:44";"F";"718";"444";"1265";"587";"27.0";"0.649";"160.0";"331";"0.84";"- 1.2";"0.879";"- 3.304";"0.655";"- 0.653";"1.011";"- 0.660"
"2021-07-19 10:17:49.000";"2021-07-19";"10:17:49";"F";"719";"518";"1498";"589";"28.0";"0.654";"161.8";"346";"0.84";"- 1.0";"0.851";"- 4.309";"0.568";"- 0.707";"1.180";"- 0.834"
"2021-07-19 10:17:55.000";"2021-07-19";"10:17:55";"F";"720";"508";"1340";"583";"28.0";"0.621";"152.1";"336";"0.84";"- 1.1";"0.829";"- 3.627";"0.548";"- 0.672";"1.157";"- 0.778"
"2021-07-19 10:18:03.000";"2021-07-19";"10:18:03";"F";"721";"569";"1545";"573";"28.0";"0.632";"152.1";"348";"0.84";"- 1.0";"0.815";"- 4.516";"0.498";"- 0.716";"1.296";"- 0.928"
"2021-07-19 10:18:14.000";"2021-07-19";"10:18:14";"F";"722";"464";"1127";"539";"28.0";"0.588";"133.1";"321";"0.84";"- 1.4";"0.823";"- 2.714";"0.569";"- 0.610";"1.057";"- 0.645"
"2021-07-19 10:18:26.000";"2021-07-19";"10:18:26";"F";"723";"507";"1221";"408";"28.0";"0.585";"100.2";"328";"0.84";"- 1.1";"0.800";"- 3.115";"0.518";"- 0.640";"1.155";"- 0.740"
"2021-07-19 10:18:33.000";"2021-07-19";"10:18:33";"F";"724";"457";"1304";"515";"28.0";"0.650";"140.6";"334";"0.84";"- 1.3";"0.873";"- 3.470";"0.638";"- 0.663";"1.041";"- 0.691"
"2021-07-19 10:18:40.000";"2021-07-19";"10:18:40";"F";"725";"358";"923";"514";"27.0";"0.612";"132.1";"302";"0.84";"- 1.0";"0.910";"- 1.862";"0.768";"- 0.524";"0.815";"- 0.427"
"2021-07-19 10:19:36.000";"2021-07-19";"10:19:36";"F";"726";"536";"1308";"504";"28.0";"0.590";"124.9";"334";"0.84";"- 1.0";"0.793";"- 3.488";"0.494";"- 0.664";"1.221";"- 0.811"
"2021-07-19 10:19:43.000";"2021-07-19";"10:19:43";"F";"727";"3";"3";"480";"28.0";"-";"-";"-";"0.84";"- 0.9";"-";"-";"-";"-";"-";"-"
"2021-07-19 10:19:55.000";"2021-07-19";"10:19:55";"F";"728";"446";"1278";"545";"27.0";"0.651";"149.0";"332";"0.84";"- 1.0";"0.879";"- 3.359";"0.654";"- 0.656";"1.016";"- 0.667"
"2021-07-19 10:20:02.000";"2021-07-19";"10:20:02";"F";"729";"493";"1323";"474";"27.0";"0.627";"124.8";"335";"0.84";"- 1.1";"0.840";"- 3.553";"0.571";"- 0.668";"1.123";"- 0.750"
"2021-07-19 10:20:10.000";"2021-07-19";"10:20:10";"F";"730";"432";"1256";"456";"28.0";"0.656";"125.6";"331";"0.84";"- 1.1";"0.891";"- 3.263";"0.683";"- 0.650";"0.984";"- 0.640"
"2021-07-19 10:20:36.000";"2021-07-19";"10:20:36";"F";"731";"405";"1092";"388";"28.0";"0.629";"102.5";"318";"0.84";"- 1.3";"0.888";"- 2.567";"0.697";"- 0.598";"0.923";"- 0.552"
"2021-07-19 10:20:47.000";"2021-07-19";"10:20:47";"F";"732";"398";"1154";"160";"28.0";"0.655";"44.0";"323";"0.84";"- 1.1";"0.910";"- 2.829";"0.739";"- 0.620";"0.907";"- 0.562"
"2021-07-19 10:20:53.000";"2021-07-19";"10:20:53";"F";"733";"462";"1203";"98";"27.0";"0.616";"25.4";"327";"0.84";"- 1.1";"0.846";"- 3.037";"0.599";"- 0.635";"1.052";"- 0.668"
"2021-07-19 10:20:59.000";"2021-07-19";"10:20:59";"F";"734";"513";"1312";"51";"27.0";"0.609";"13.0";"335";"0.84";"- 1.0";"0.818";"- 3.502";"0.534";"- 0.665";"1.169";"- 0.778"
"2021-07-19 10:21:07.000";"2021-07-19";"10:21:07";"F";"735";"465";"1290";"40";"28.0";"0.640";"10.8";"333";"0.84";"- 0.9";"0.862";"- 3.410";"0.617";"- 0.660";"1.059";"- 0.699"
"2021-07-19 10:21:14.000";"2021-07-19";"10:21:14";"F";"736";"0";"0";"57";"28.0";"-";"-";"-";"0.84";"- 0.8";"-";"-";"-";"-";"-";"-"
"2021-07-19 10:21:23.000";"2021-07-19";"10:21:23";"F";"737";"493";"1424";"82";"28.0";"0.654";"22.5";"341";"0.84";"- 1.1";"0.860";"- 3.991";"0.595";"- 0.692";"1.123";"- 0.777"
"2021-07-19 10:21:30.000";"2021-07-19";"10:21:30";"F";"738";"447";"1440";"73";"28.0";"0.690";"21.2";"342";"0.84";"- 1.1";"0.904";"- 4.060";"0.692";"- 0.695";"1.018";"- 0.708"
"2021-07-19 10:21:36.000";"2021-07-19";"10:21:36";"F";"739";"559";"1469";"54";"27.0";"0.619";"14.0";"344";"0.84";"- 1.0";"0.809";"- 4.184";"0.498";"- 0.701";"1.273";"- 0.892"
"2021-07-19 10:21:42.000";"2021-07-19";"10:21:42";"F";"740";"457";"1250";"53";"28.0";"0.634";"14.1";"330";"0.84";"- 1.1";"0.862";"- 3.240";"0.622";"- 0.649";"1.041";"- 0.675"
"2021-07-19 10:23:42.998";"2021-07-19";"10:23:42";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=8;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 10:23:43.000";"2021-07-19";"10:23:43";"F";"742";"371";"777";"353";"28.0";"0.523";"77.5";"285";"0.84";"- 0.9";"0.825";"- 1.267";"0.634";"- 0.435";"0.845";"- 0.368"
"2021-07-19 10:23:50.000";"2021-07-19";"10:23:50";"F";"743";"414";"970";"378";"28.0";"0.573";"91.0";"307";"0.84";"- 1.1";"0.839";"- 2.055";"0.622";"- 0.547";"0.943";"- 0.516"
"2021-07-19 10:23:56.000";"2021-07-19";"10:23:56";"F";"744";"417";"1051";"304";"27.0";"0.603";"77.0";"315";"0.84";"- 1.1";"0.861";"- 2.392";"0.650";"- 0.582";"0.950";"- 0.553"
"2021-07-19 10:24:03.000";"2021-07-19";"10:24:03";"F";"745";"401";"918";"302";"27.0";"0.563";"71.4";"302";"0.84";"- 0.9";"0.839";"- 1.839";"0.632";"- 0.522";"0.913";"- 0.476"
"2021-07-19 10:24:09.000";"2021-07-19";"10:24:09";"F";"746";"422";"1096";"406";"27.0";"0.615";"104.9";"319";"0.84";"- 1.0";"0.867";"- 2.581";"0.655";"- 0.599";"0.961";"- 0.576"
"2021-07-19 10:24:16.000";"2021-07-19";"10:24:16";"F";"747";"344";"697";"496";"27.0";"0.506";"105.4";"273";"0.84";"- 1.1";"0.833";"- 0.954";"0.661";"- 0.370";"0.784";"- 0.290"
"2021-07-19 10:24:33.000";"2021-07-19";"10:24:33";"F";"748";"458";"1189";"491";"27.0";"0.615";"126.8";"326";"0.84";"- 0.8";"0.847";"- 2.977";"0.603";"- 0.631";"1.043";"- 0.658"
"2021-07-19 10:24:41.000";"2021-07-19";"10:24:41";"F";"749";"443";"1041";"366";"28.0";"0.574";"88.2";"314";"0.84";"- 0.8";"0.823";"- 2.350";"0.583";"- 0.578";"1.009";"- 0.583"
"2021-07-19 10:24:48.000";"2021-07-19";"10:24:48";"F";"750";"354";"847";"241";"27.0";"0.582";"58.9";"293";"0.84";"- 1.2";"0.890";"- 1.553";"0.737";"- 0.482";"0.806";"- 0.388"
"2021-07-19 10:24:56.000";"2021-07-19";"10:24:56";"F";"751";"500";"1057";"121";"27.0";"0.527";"26.8";"315";"0.84";"- 1.0";"0.751";"- 2.419";"0.473";"- 0.585";"1.139";"- 0.666"
"2021-07-19 10:25:04.000";"2021-07-19";"10:25:04";"F";"752";"433";"1018";"88";"27.0";"0.575";"21.3";"312";"0.84";"- 0.8";"0.829";"- 2.253";"0.597";"- 0.569";"0.986";"- 0.561"
"2021-07-19 10:25:11.000";"2021-07-19";"10:25:11";"F";"753";"472";"1202";"82";"28.0";"0.607";"20.9";"327";"0.84";"- 1.1";"0.834";"- 3.032";"0.578";"- 0.635";"1.075";"- 0.682"
"2021-07-19 10:25:17.000";"2021-07-19";"10:25:17";"F";"754";"518";"1168";"83";"27.0";"0.557";"19.4";"324";"0.84";"- 1.1";"0.770";"- 2.889";"0.482";"- 0.624";"1.180";"- 0.737"
"2021-07-19 10:25:47.000";"2021-07-19";"10:25:47";"F";"755";"493";"998";"621";"27.0";"0.506";"132.0";"310";"0.84";"- 0.9";"0.734";"- 2.171";"0.462";"- 0.560";"1.123";"- 0.629"
"2021-07-19 10:25:53.000";"2021-07-19";"10:25:53";"F";"756";"457";"1053";"592";"28.0";"0.566";"140.7";"315";"0.84";"- 1.0";"0.808";"- 2.401";"0.557";"- 0.583";"1.041";"- 0.607"
"2021-07-19 10:26:00.000";"2021-07-19";"10:26:00";"F";"757";"435";"976";"550";"28.0";"0.554";"128.0";"308";"0.84";"- 0.9";"0.810";"- 2.078";"0.574";"- 0.550";"0.991";"- 0.545"
"2021-07-19 10:26:08.000";"2021-07-19";"10:26:08";"F";"758";"404";"888";"459";"27.0";"0.545";"105.1";"298";"0.84";"- 0.9";"0.820";"- 1.719";"0.605";"- 0.506";"0.920";"- 0.465"
"2021-07-19 10:26:15.000";"2021-07-19";"10:26:15";"F";"759";"382";"885";"356";"27.0";"0.568";"84.9";"298";"0.84";"- 1.2";"0.857";"- 1.705";"0.669";"- 0.504";"0.870";"- 0.438"
"2021-07-19 10:26:24.000";"2021-07-19";"10:26:24";"F";"760";"386";"935";"208";"28.0";"0.587";"51.3";"303";"0.84";"- 1.0";"0.869";"- 1.912";"0.682";"- 0.530";"0.879";"- 0.466"
"2021-07-19 10:26:31.000";"2021-07-19";"10:26:31";"F";"761";"422";"1034";"131";"28.0";"0.592";"32.6";"313";"0.84";"- 0.9";"0.849";"- 2.323";"0.630";"- 0.575";"0.961";"- 0.553"
"2021-07-19 10:26:36.000";"2021-07-19";"10:26:36";"F";"762";"437";"987";"106";"28.0";"0.557";"24.8";"309";"0.84";"- 1.1";"0.811";"- 2.124";"0.573";"- 0.555";"0.995";"- 0.552"
"2021-07-19 10:26:50.000";"2021-07-19";"10:26:50";"F";"763";"468";"1011";"162";"27.0";"0.537";"36.5";"311";"0.84";"- 1.1";"0.776";"- 2.226";"0.516";"- 0.566";"1.066";"- 0.603"
"2021-07-19 10:26:58.000";"2021-07-19";"10:26:58";"F";"764";"328";"621";"276";"27.0";"0.472";"54.7";"261";"0.84";"- 1.0";"0.814";"- 0.659";"0.648";"- 0.293";"0.747";"- 0.219"
"2021-07-19 10:27:03.000";"2021-07-19";"10:27:03";"F";"765";"410";"944";"330";"27.0";"0.566";"78.4";"304";"0.84";"- 0.9";"0.834";"- 1.949";"0.618";"- 0.535";"0.934";"- 0.500"
"2021-07-19 10:27:09.000";"2021-07-19";"10:27:09";"F";"766";"370";"879";"309";"27.0";"0.579";"75.1";"297";"0.84";"- 1.0";"0.875";"- 1.682";"0.702";"- 0.501";"0.843";"- 0.422"
"2021-07-19 10:27:16.000";"2021-07-19";"10:27:16";"F";"767";"361";"846";"208";"28.0";"0.573";"50.1";"293";"0.84";"- 1.2";"0.877";"- 1.548";"0.712";"- 0.481";"0.822";"- 0.395"
"2021-07-19 10:27:23.000";"2021-07-19";"10:27:23";"F";"768";"477";"1091";"154";"27.0";"0.563";"36.4";"318";"0.84";"- 0.9";"0.794";"- 2.562";"0.529";"- 0.598";"1.087";"- 0.650"
"2021-07-19 10:27:28.000";"2021-07-19";"10:27:28";"F";"769";"441";"1066";"126";"28.0";"0.586";"31.0";"316";"0.84";"- 1.0";"0.833";"- 2.456";"0.597";"- 0.588";"1.005";"- 0.591"
"2021-07-19 10:27:36.000";"2021-07-19";"10:27:36";"F";"770";"507";"1166";"168";"28.0";"0.565";"39.9";"324";"0.84";"- 0.8";"0.783";"- 2.880";"0.500";"- 0.623";"1.155";"- 0.720"
"2021-07-19 10:27:42.000";"2021-07-19";"10:27:42";"F";"771";"387";"936";"209";"27.0";"0.587";"51.5";"303";"0.84";"- 0.9";"0.867";"- 1.917";"0.679";"- 0.531";"0.882";"- 0.469"
"2021-07-19 10:27:48.000";"2021-07-19";"10:27:48";"F";"772";"340";"885";"187";"27.0";"0.616";"48.4";"298";"0.84";"- 1.1";"0.928";"- 1.705";"0.813";"- 0.504";"0.774";"- 0.390"
"2021-07-19 10:27:56.000";"2021-07-19";"10:27:56";"F";"773";"496";"1260";"228";"27.0";"0.606";"58.0";"331";"0.84";"- 1.3";"0.822";"- 3.281";"0.549";"- 0.652";"1.130";"- 0.736"
"2021-07-19 10:28:05.000";"2021-07-19";"10:28:05";"F";"774";"450";"1080";"185";"28.0";"0.583";"45.3";"317";"0.84";"- 1.0";"0.826";"- 2.516";"0.582";"- 0.594";"1.025";"- 0.608"
"2021-07-19 10:28:13.000";"2021-07-19";"10:28:13";"F";"775";"433";"922";"193";"28.0";"0.530";"43.0";"302";"0.84";"- 1.0";"0.789";"- 1.857";"0.550";"- 0.524";"0.986";"- 0.516"
"2021-07-19 10:28:20.000";"2021-07-19";"10:28:20";"F";"776";"498";"1169";"202";"28.0";"0.574";"48.7";"324";"0.84";"- 0.9";"0.794";"- 2.894";"0.517";"- 0.624";"1.134";"- 0.708"
"2021-07-19 10:28:27.000";"2021-07-19";"10:28:27";"F";"777";"408";"1001";"217";"28.0";"0.592";"54.0";"310";"0.84";"- 0.9";"0.858";"- 2.184";"0.652";"- 0.561";"0.929";"- 0.521"
"2021-07-19 10:28:35.000";"2021-07-19";"10:28:35";"F";"778";"441";"1236";"276";"27.0";"0.643";"74.5";"329";"0.84";"- 1.1";"0.877";"- 3.180";"0.654";"- 0.645";"1.005";"- 0.648"
"2021-07-19 10:28:41.000";"2021-07-19";"10:28:41";"F";"779";"450";"1259";"297";"28.0";"0.643";"80.2";"331";"0.84";"- 1.1";"0.872";"- 3.276";"0.641";"- 0.651";"1.025";"- 0.668"
"2021-07-19 10:28:47.000";"2021-07-19";"10:28:47";"F";"780";"369";"1036";"284";"27.0";"0.644";"76.8";"313";"0.84";"- 1.0";"0.923";"- 2.332";"0.783";"- 0.576";"0.841";"- 0.485"
"2021-07-19 10:28:54.000";"2021-07-19";"10:28:54";"F";"781";"528";"1179";"246";"27.0";"0.552";"57.0";"325";"0.84";"- 0.9";"0.762";"- 2.935";"0.469";"- 0.628";"1.203";"- 0.755"
"2021-07-19 10:28:59.000";"2021-07-19";"10:28:59";"F";"782";"438";"1001";"228";"28.0";"0.562";"53.8";"310";"0.84";"- 1.0";"0.815";"- 2.184";"0.577";"- 0.561";"0.998";"- 0.560"
"2021-07-19 10:33:31.998";"2021-07-19";"10:33:31";"C";"";"MI=3;SI=10;SW=0.8;AI=1;AW=0:30;AF=1.00;G=2;D=1;EF=0.84;FO=7;CW=1:00;CI=1;LW=0:10;LI=3;ID=0:45;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.12 ";""
"2021-07-19 10:33:32.000";"2021-07-19";"10:33:32";"F";"784";"4";"5";"490";"28.0";"-";"-";"-";"0.84";"- 1.1";"-";"-";"-";"-";"-";"-"
"2021-07-19 10:33:41.000";"2021-07-19";"10:33:41";"F";"785";"395";"1213";"345";"27.0";"0.674";"97.7";"328";"0.84";"- 1.1";"0.924";"- 3.078";"0.767";"- 0.638";"0.900";"- 0.574"
"2021-07-19 10:33:48.000";"2021-07-19";"10:33:48";"F";"786";"432";"1365";"364";"27.0";"0.684";"104.6";"338";"0.84";"- 1.1";"0.908";"- 3.733";"0.710";"- 0.678";"0.984";"- 0.668"
"2021-07-19 10:33:54.000";"2021-07-19";"10:33:54";"F";"787";"422";"1064";"381";"28.0";"0.603";"96.5";"316";"0.84";"- 1.0";"0.858";"- 2.447";"0.642";"- 0.587";"0.961";"- 0.564"
"2021-07-19 10:34:02.000";"2021-07-19";"10:34:02";"F";"788";"464";"1454";"343";"27.0";"0.681";"98.1";"343";"0.84";"- 1.2";"0.891";"- 4.120";"0.659";"- 0.698";"1.057";"- 0.738"
"2021-07-19 10:34:06.000";"2021-07-19";"10:34:06";"F";"789";"5";"5";"341";"27.0";"-";"-";"-";"0.84";"- 1.1";"-";"-";"-";"-";"-";"-"
"2021-07-19 10:34:14.000";"2021-07-19";"10:34:14";"F";"790";"389";"1113";"387";"27.0";"0.650";"105.7";"320";"0.84";"- 1.1";"0.913";"- 2.654";"0.751";"- 0.606";"0.886";"- 0.536"
"2021-07-19 10:34:24.000";"2021-07-19";"10:34:24";"F";"791";"403";"1031";"353";"28.0";"0.609";"90.3";"313";"0.84";"- 1.1";"0.875";"- 2.309";"0.680";"- 0.574";"0.918";"- 0.527"
"2021-07-19 10:34:34.000";"2021-07-19";"10:34:34";"F";"792";"406";"955";"177";"28.0";"0.575";"42.7";"305";"0.84";"- 1.0";"0.845";"- 1.995";"0.635";"- 0.540";"0.925";"- 0.500"
"2021-07-19 10:34:45.000";"2021-07-19";"10:34:45";"F";"793";"371";"1027";"275";"28.0";"0.639";"73.8";"312";"0.84";"- 1.0";"0.917";"- 2.295";"0.771";"- 0.573";"0.845";"- 0.484"
"2021-07-19 10:34:53.000";"2021-07-19";"10:34:53";"F";"794";"381";"1024";"218";"28.0";"0.628";"57.5";"312";"0.84";"- 0.9";"0.903";"- 2.281";"0.739";"- 0.571";"0.868";"- 0.496"
"2021-07-19 10:34:58.000";"2021-07-19";"10:34:58";"F";"795";"457";"1393";"215";"27.0";"0.672";"60.7";"340";"0.84";"- 1.2";"0.889";"- 3.853";"0.661";"- 0.685";"1.041";"- 0.713"
"2021-07-19 10:35:04.000";"2021-07-19";"10:35:04";"F";"796";"3";"4";"180";"28.0";"-";"-";"-";"0.84";"- 1.1";"-";"-";"-";"-";"-";"-"
"2021-07-19 10:35:08.000";"2021-07-19";"10:35:08";"F";"797";"5";"5";"173";"28.0";"-";"-";"-";"0.84";"- 1.0";"-";"-";"-";"-";"-";"-"
"2021-07-19 10:35:15.000";"2021-07-19";"10:35:15";"F";"798";"477";"1430";"320";"28.0";"0.666";"89.5";"342";"0.84";"- 1.2";"0.876";"- 4.014";"0.628";"- 0.693";"1.087";"- 0.753"
"2021-07-19 10:35:22.000";"2021-07-19";"10:35:22";"F";"799";"5";"5";"435";"28.0";"-";"-";"-";"0.84";"- 1.0";"-";"-";"-";"-";"-";"-"
"2021-07-19 10:35:29.000";"2021-07-19";"10:35:29";"F";"800";"261";"1274";"420";"27.0";"0.795";"140.2";"332";"0.84";"- 1.1";"1.075";"- 3.341";"1.367";"- 0.655";"0.595";"- 0.390"
"2021-07-19 10:35:34.000";"2021-07-19";"10:35:34";"F";"801";"365";"931";"396";"28.0";"0.608";"101.1";"303";"0.84";"- 1.3";"0.901";"- 1.894";"0.748";"- 0.528";"0.831";"- 0.439"
"2021-07-19 10:35:46.000";"2021-07-19";"10:35:46";"F";"802";"362";"1097";"326";"27.0";"0.670";"91.7";"319";"0.84";"- 1.1";"0.945";"- 2.585";"0.833";"- 0.600";"0.825";"- 0.495"
"2021-07-19 10:35:51.000";"2021-07-19";"10:35:51";"F";"803";"4";"4";"270";"28.0";"-";"-";"-";"0.84";"- 1.0";"-";"-";"-";"-";"-";"-"
"2021-07-19 10:35:56.000";"2021-07-19";"10:35:56";"F";"804";"5";"5";"268";"28.0";"-";"-";"-";"0.84";"- 1.1";"-";"-";"-";"-";"-";"-"
