"colony_id","CALICE","MEASUREMENT","value","depth","act_depth","species","site"
"15OFA5T","C1","CH",0.303,15,15,"OFAV","Turrumote"
"15OFA5T","C1","A",0.159,15,15,"OFAV","Turrumote"
"15OFA5T","C1","CA",0.061,15,15,"OFAV","Turrumote"
"15OFA5T","C2","CA",0.047,15,15,"OFAV","Turrumote"
"15OFA5T","C1","H",0.524,15,15,"OFAV","Turrumote"
"15OFA5T","C3","CA",0.041,15,15,"OFAV","Turrumote"
"15OFA5T","C2","A",0.114,15,15,"OFAV","Turrumote"
"15OFA5T","C4","CA",0.043,15,15,"OFAV","Turrumote"
"15OFA5T","C5","A",0.14,15,15,"OFAV","Turrumote"
"15OFA5T","C4","A",0.107,15,15,"OFAV","Turrumote"
"15OFA5T","C3","H",0.398,15,15,"OFAV","Turrumote"
"15OFA5T","C3","CH",0.24,15,15,"OFAV","Turrumote"
"15OFA5T","C2","CW",0.227,15,15,"OFAV","Turrumote"
"15OFA6ML","C4","CW",0.24,15,20,"OFAV","Media Luna"
"15OFA6ML","C3","A",0.084,15,20,"OFAV","Media Luna"
"15OFA6ML","C4","CH",0.225,15,20,"OFAV","Media Luna"
"15OFA6ML","C4","W",0.386,15,20,"OFAV","Media Luna"
"15OFA6ML","C2","CA",0.043,15,20,"OFAV","Media Luna"
"15OFA6ML","C1","CH",0.234,15,20,"OFAV","Media Luna"
"15OFA6ML","C5","CA",0.04,15,20,"OFAV","Media Luna"
"15OFA6ML","C3","CW",0.233,15,20,"OFAV","Media Luna"
"15OFA6ML","C4","H",0.325,15,20,"OFAV","Media Luna"
"15OFA6ML","C2","H",0.37,15,20,"OFAV","Media Luna"
"15OFA6ML","C2","CH",0.254,15,20,"OFAV","Media Luna"
"15OFA6ML","C1","A",0.129,15,20,"OFAV","Media Luna"
"15OFA6ML","C1","CA",0.049,15,20,"OFAV","Media Luna"
"15OFA6ML","C4","A",0.098,15,20,"OFAV","Media Luna"
"15OFA6ML","C4","CA",0.04,15,20,"OFAV","Media Luna"
"15OFA6ML","C2","W",0.341,15,20,"OFAV","Media Luna"
"15OFA6ML","C3","CA",0.037,15,20,"OFAV","Media Luna"
"15OFA6ML","C5","CH",0.216,15,20,"OFAV","Media Luna"
"15OFA6ML","C5","W",0.363,15,20,"OFAV","Media Luna"
"15OFA6ML","C5","A",0.097,15,20,"OFAV","Media Luna"
"15OFA6ML","C5","H",0.358,15,20,"OFAV","Media Luna"
"15OFA6ML","C1","CW",0.245,15,20,"OFAV","Media Luna"
"15OFA6ML","C2","A",0.094,15,20,"OFAV","Media Luna"
"15OFA6ML","C3","H",0.326,15,20,"OFAV","Media Luna"
"15OFA6ML","C3","CH",0.213,15,20,"OFAV","Media Luna"
"15OFA6ML","C3","W",0.345,15,20,"OFAV","Media Luna"
"15OFA6ML","C1","H",0.407,15,20,"OFAV","Media Luna"
"15OFA6ML","C2","CW",0.233,15,20,"OFAV","Media Luna"
"15OFA6ML","C5","CW",0.252,15,20,"OFAV","Media Luna"
"15OFA6ML","C1","W",0.38,15,20,"OFAV","Media Luna"
"15OFR1ML","C5","W",0.438,15,25,"OFRA","Media Luna"
"15OFR1ML","C3","CH",0.242,15,25,"OFRA","Media Luna"
"15OFR1ML","C1","W",0.462,15,25,"OFRA","Media Luna"
"15OFR1ML","C5","A",0.126,15,25,"OFRA","Media Luna"
"15OFR1ML","C5","CW",0.254,15,25,"OFRA","Media Luna"
"15OFR1ML","C2","CW",0.242,15,25,"OFRA","Media Luna"
"15OFR1ML","C3","H",0.442,15,25,"OFRA","Media Luna"
"15OFR1ML","C4","A",0.189,15,25,"OFRA","Media Luna"
"15OFR1ML","C1","H",0.448,15,25,"OFRA","Media Luna"
"15OFR1ML","C5","CH",0.208,15,25,"OFRA","Media Luna"
"15OFR1ML","C3","CA",0.043,15,25,"OFRA","Media Luna"
"15OFR1ML","C4","H",0.543,15,25,"OFRA","Media Luna"
"15OFR1ML","C4","CA",0.058,15,25,"OFRA","Media Luna"
"15OFR1ML","C3","W",0.463,15,25,"OFRA","Media Luna"
"15OFR1ML","C3","CW",0.246,15,25,"OFRA","Media Luna"
"15OFR1ML","C2","A",0.141,15,25,"OFRA","Media Luna"
"15OFR1ML","C4","W",0.498,15,25,"OFRA","Media Luna"
"15OFR1ML","C2","CA",0.048,15,25,"OFRA","Media Luna"
"15OFR1ML","C3","A",0.152,15,25,"OFRA","Media Luna"
"15OFR1ML","C1","CW",0.291,15,25,"OFRA","Media Luna"
"15OFR1ML","C2","H",0.418,15,25,"OFRA","Media Luna"
"15OFR1ML","C2","CH",0.266,15,25,"OFRA","Media Luna"
"15OFR1ML","C2","W",0.418,15,25,"OFRA","Media Luna"
"15OFR1ML","C1","CH",0.213,15,25,"OFRA","Media Luna"
"15OFR1ML","C4","CH",0.294,15,25,"OFRA","Media Luna"
"15OFR1ML","C5","CA",0.042,15,25,"OFRA","Media Luna"
"15OFR1ML","C4","CW",0.268,15,25,"OFRA","Media Luna"
"15OFR1ML","C5","H",0.359,15,25,"OFRA","Media Luna"
"15OFR1ML","C1","A",0.151,15,25,"OFRA","Media Luna"
"15OFR1ML","C1","CA",0.041,15,25,"OFRA","Media Luna"
"15OFR1T","C2","CH",0.25,15,15,"OFRA","Turrumote"
"15OFR1T","C1","CW",0.307,15,15,"OFRA","Turrumote"
"15OFR1T","C2","H",0.412,15,15,"OFRA","Turrumote"
"15OFR1T","C5","CA",0.058,15,15,"OFRA","Turrumote"
"15OFR1T","C1","A",0.146,15,15,"OFRA","Turrumote"
"15OFR1T","C1","CA",0.062,15,15,"OFRA","Turrumote"
"15OFR1T","C5","A",0.123,15,15,"OFRA","Turrumote"
"15OFR1T","C3","A",0.133,15,15,"OFRA","Turrumote"
"15OFR1T","C3","CA",0.063,15,15,"OFRA","Turrumote"
"15OFR1T","C4","A",0.122,15,15,"OFRA","Turrumote"
"15OFR1T","C4","CA",0.063,15,15,"OFRA","Turrumote"
"15OFR1T","C5","CH",0.255,15,15,"OFRA","Turrumote"
"15OFR1T","C5","W",0.448,15,15,"OFRA","Turrumote"
"15OFR1T","C5","CW",0.307,15,15,"OFRA","Turrumote"
"15OFR1T","C1","W",0.473,15,15,"OFRA","Turrumote"
"15OFR1T","C2","W",0.41,15,15,"OFRA","Turrumote"
"15OFR1T","C2","CA",0.055,15,15,"OFRA","Turrumote"
"15OFR1T","C1","H",0.406,15,15,"OFRA","Turrumote"
"15OFR1T","C4","H",0.298,15,15,"OFRA","Turrumote"
"15OFR1T","C2","A",0.134,15,15,"OFRA","Turrumote"
"15OFR1T","C2","CW",0.267,15,15,"OFRA","Turrumote"
"15OFR1T","C3","H",0.347,15,15,"OFRA","Turrumote"
"15OFR1T","C4","W",0.502,15,15,"OFRA","Turrumote"
"15OFR1T","C4","CW",0.326,15,15,"OFRA","Turrumote"
"15OFR1T","C3","CW",0.296,15,15,"OFRA","Turrumote"
"15OFR1T","C1","CH",0.259,15,15,"OFRA","Turrumote"
"15OFR1T","C3","CH",0.274,15,15,"OFRA","Turrumote"
"15OFR1T","C3","W",0.459,15,15,"OFRA","Turrumote"
"15OFR1T","C5","H",0.345,15,15,"OFRA","Turrumote"
"15OFR1T","C4","CH",0.245,15,15,"OFRA","Turrumote"
"15OFR2ML","C1","A",0.105,15,25,"OFRA","Media Luna"
"15OFR2ML","C1","CA",0.032,15,25,"OFRA","Media Luna"
"15OFR2ML","C3","CW",0.216,15,25,"OFRA","Media Luna"
"15OFR2ML","C3","H",0.456,15,25,"OFRA","Media Luna"
"15OFR2ML","C2","W",0.369,15,25,"OFRA","Media Luna"
"15OFR2ML","C5","CA",0.035,15,25,"OFRA","Media Luna"
"15OFR2ML","C4","CH",0.199,15,25,"OFRA","Media Luna"
"15OFR2ML","C4","H",0.4,15,25,"OFRA","Media Luna"
"15OFR2ML","C1","CH",0.187,15,25,"OFRA","Media Luna"
"15OFR2ML","C3","CH",0.227,15,25,"OFRA","Media Luna"
"15OFR2ML","C1","H",0.324,15,25,"OFRA","Media Luna"
"15OFR2ML","C2","CW",0.245,15,25,"OFRA","Media Luna"
"15OFR2ML","C1","CW",0.225,15,25,"OFRA","Media Luna"
"15OFR2ML","C2","CH",0.209,15,25,"OFRA","Media Luna"
"15OFR2ML","C3","W",0.348,15,25,"OFRA","Media Luna"
"15OFR2ML","C4","CA",0.032,15,25,"OFRA","Media Luna"
"15OFR2ML","C5","A",0.13,15,25,"OFRA","Media Luna"
"15OFR2ML","C4","CW",0.219,15,25,"OFRA","Media Luna"
"15OFR2ML","C5","H",0.368,15,25,"OFRA","Media Luna"
"15OFR2ML","C5","CH",0.188,15,25,"OFRA","Media Luna"
"15OFR2ML","C4","W",0.367,15,25,"OFRA","Media Luna"
"15OFR2ML","C5","CW",0.234,15,25,"OFRA","Media Luna"
"15OFR2ML","C1","W",0.434,15,25,"OFRA","Media Luna"
"15OFR2ML","C3","CA",0.034,15,25,"OFRA","Media Luna"
"15OFR2ML","C5","W",0.452,15,25,"OFRA","Media Luna"
"15OFR2ML","C2","H",0.401,15,25,"OFRA","Media Luna"
"15OFR2ML","C2","CA",0.035,15,25,"OFRA","Media Luna"
"15OFR2ML","C3","A",0.12,15,25,"OFRA","Media Luna"
"15OFR2ML","C4","A",0.105,15,25,"OFRA","Media Luna"
"15OFR2ML","C2","A",0.12,15,25,"OFRA","Media Luna"
"15OFR2T","C2","CA",0.043,15,18,"OFRA","Turrumote"
"15OFR2T","C3","H",0.381,15,18,"OFRA","Turrumote"
"15OFR2T","C3","CH",0.221,15,18,"OFRA","Turrumote"
"15OFR2T","C3","A",0.102,15,18,"OFRA","Turrumote"
"15OFR2T","C2","CW",0.232,15,18,"OFRA","Turrumote"
"15OFR2T","C4","H",0.431,15,18,"OFRA","Turrumote"
"15OFR2T","C1","CH",0.205,15,18,"OFRA","Turrumote"
"15OFR2T","C1","H",0.39,15,18,"OFRA","Turrumote"
"15OFR2T","C4","W",0.356,15,18,"OFRA","Turrumote"
"15OFR2T","C4","CW",0.212,15,18,"OFRA","Turrumote"
"15OFR2T","C5","H",0.388,15,18,"OFRA","Turrumote"
"15OFR2T","C2","A",0.134,15,18,"OFRA","Turrumote"
"15OFR2T","C5","CH",0.239,15,18,"OFRA","Turrumote"
"15OFR2T","C5","W",0.291,15,18,"OFRA","Turrumote"
"15OFR2T","C5","CW",0.194,15,18,"OFRA","Turrumote"
"15OFR2T","C3","CA",0.038,15,18,"OFRA","Turrumote"
"15OFR2T","C3","W",0.373,15,18,"OFRA","Turrumote"
"15OFR2T","C3","CW",0.224,15,18,"OFRA","Turrumote"
"15OFR2T","C2","W",0.438,15,18,"OFRA","Turrumote"
"15OFR2T","C4","CA",0.047,15,18,"OFRA","Turrumote"
"15OFR2T","C4","CH",0.251,15,18,"OFRA","Turrumote"
"15OFR2T","C1","A",0.111,15,18,"OFRA","Turrumote"
"15OFR2T","C1","CA",0.034,15,18,"OFRA","Turrumote"
"15OFR2T","C2","CH",0.229,15,18,"OFRA","Turrumote"
"15OFR2T","C1","W",0.372,15,18,"OFRA","Turrumote"
"15OFR2T","C1","CW",0.209,15,18,"OFRA","Turrumote"
"15OFR2T","C2","H",0.458,15,18,"OFRA","Turrumote"
"15OFR2T","C4","A",0.114,15,18,"OFRA","Turrumote"
"15OFR2T","C5","A",0.086,15,18,"OFRA","Turrumote"
"15OFR2T","C5","CA",0.036,15,18,"OFRA","Turrumote"
"15OFR3ML","C1","H",0.417,15,25,"OFRA","Media Luna"
"15OFR3ML","C2","CW",0.186,15,25,"OFRA","Media Luna"
"15OFR3ML","C5","CW",0.233,15,25,"OFRA","Media Luna"
"15OFR3ML","C1","W",0.337,15,25,"OFRA","Media Luna"
"15OFR3ML","C5","CH",0.298,15,25,"OFRA","Media Luna"
"15OFR3ML","C5","W",0.346,15,25,"OFRA","Media Luna"
"15OFR3ML","C2","W",0.313,15,25,"OFRA","Media Luna"
"15OFR3ML","C1","CW",0.222,15,25,"OFRA","Media Luna"
"15OFR3ML","C2","H",0.346,15,25,"OFRA","Media Luna"
"15OFR3ML","C2","CH",0.229,15,25,"OFRA","Media Luna"
"15OFR3ML","C1","A",0.119,15,25,"OFRA","Media Luna"
"15OFR3ML","C1","CA",0.045,15,25,"OFRA","Media Luna"
"15OFR3ML","C4","CH",0.209,15,25,"OFRA","Media Luna"
"15OFR3ML","C4","W",0.306,15,25,"OFRA","Media Luna"
"15OFR3ML","C4","CW",0.21,15,25,"OFRA","Media Luna"
"15OFR3ML","C5","H",0.454,15,25,"OFRA","Media Luna"
"15OFR3ML","C4","CA",0.031,15,25,"OFRA","Media Luna"
"15OFR3ML","C2","A",0.08,15,25,"OFRA","Media Luna"
"15OFR3ML","C2","CA",0.034,15,25,"OFRA","Media Luna"
"15OFR3ML","C3","H",0.36,15,25,"OFRA","Media Luna"
"15OFR3ML","C4","H",0.311,15,25,"OFRA","Media Luna"
"15OFR3ML","C5","A",0.127,15,25,"OFRA","Media Luna"
"15OFR3ML","C5","CA",0.051,15,25,"OFRA","Media Luna"
"15OFR3ML","C3","CW",0.226,15,25,"OFRA","Media Luna"
"15OFR3ML","C3","A",0.095,15,25,"OFRA","Media Luna"
"15OFR3ML","C1","CH",0.236,15,25,"OFRA","Media Luna"
"15OFR3ML","C4","A",0.079,15,25,"OFRA","Media Luna"
"15OFR3ML","C3","W",0.327,15,25,"OFRA","Media Luna"
"15OFR3ML","C3","CA",0.038,15,25,"OFRA","Media Luna"
"15OFR3ML","C3","CH",0.212,15,25,"OFRA","Media Luna"
"15OFR3T","C2","A",0.126,15,19,"OFRA","Turrumote"
"15OFR3T","C4","W",0.37,15,19,"OFRA","Turrumote"
"15OFR3T","C2","CA",0.065,15,19,"OFRA","Turrumote"
"15OFR3T","C1","CH",0.303,15,19,"OFRA","Turrumote"
"15OFR3T","C4","CH",0.259,15,19,"OFRA","Turrumote"
"15OFR3T","C3","H",0.411,15,19,"OFRA","Turrumote"
"15OFR3T","C1","H",0.488,15,19,"OFRA","Turrumote"
"15OFR3T","C3","W",0.288,15,19,"OFRA","Turrumote"
"15OFR3T","C3","CW",0.218,15,19,"OFRA","Turrumote"
"15OFR3T","C3","A",0.1,15,19,"OFRA","Turrumote"
"15OFR3T","C3","CH",0.253,15,19,"OFRA","Turrumote"
"15OFR3T","C4","A",0.128,15,19,"OFRA","Turrumote"
"15OFR3T","C4","CA",0.054,15,19,"OFRA","Turrumote"
"15OFR3T","C5","A",0.116,15,19,"OFRA","Turrumote"
"15OFR3T","C3","CA",0.046,15,19,"OFRA","Turrumote"
"15OFR3T","C1","A",0.115,15,19,"OFRA","Turrumote"
"15OFR3T","C1","CA",0.052,15,19,"OFRA","Turrumote"
"15OFR3T","C2","CW",0.277,15,19,"OFRA","Turrumote"
"15OFR3T","C2","W",0.414,15,19,"OFRA","Turrumote"
"15OFR3T","C2","CH",0.325,15,19,"OFRA","Turrumote"
"15OFR3T","C2","H",0.394,15,19,"OFRA","Turrumote"
"15OFR3T","C4","CW",0.264,15,19,"OFRA","Turrumote"
"15OFR3T","C4","H",0.446,15,19,"OFRA","Turrumote"
"15OFR3T","C5","CA",0.054,15,19,"OFRA","Turrumote"
"15OFR3T","C5","CH",0.303,15,19,"OFRA","Turrumote"
"15OFR3T","C5","W",0.324,15,19,"OFRA","Turrumote"
"15OFR3T","C5","H",0.46,15,19,"OFRA","Turrumote"
"15OFR3T","C1","W",0.275,15,19,"OFRA","Turrumote"
"15OFR3T","C1","CW",0.225,15,19,"OFRA","Turrumote"
"15OFR3T","C5","CW",0.222,15,19,"OFRA","Turrumote"
"15OFR4ML","C4","CH",0.2,15,25,"OFRA","Media Luna"
"15OFR4ML","C4","H",0.325,15,25,"OFRA","Media Luna"
"15OFR4ML","C2","CA",0.047,15,25,"OFRA","Media Luna"
"15OFR4ML","C2","H",0.375,15,25,"OFRA","Media Luna"
"15OFR4ML","C4","W",0.403,15,25,"OFRA","Media Luna"
"15OFR4ML","C1","CH",0.22,15,25,"OFRA","Media Luna"
"15OFR4ML","C1","CW",0.255,15,25,"OFRA","Media Luna"
"15OFR4ML","C5","H",0.332,15,25,"OFRA","Media Luna"
"15OFR4ML","C3","CW",0.216,15,25,"OFRA","Media Luna"
"15OFR4ML","C4","CW",0.26,15,25,"OFRA","Media Luna"
"15OFR4ML","C2","A",0.116,15,25,"OFRA","Media Luna"
"15OFR4ML","C2","CW",0.246,15,25,"OFRA","Media Luna"
"15OFR4ML","C5","CH",0.216,15,25,"OFRA","Media Luna"
"15OFR4ML","C3","W",0.347,15,25,"OFRA","Media Luna"
"15OFR4ML","C3","CA",0.038,15,25,"OFRA","Media Luna"
"15OFR4ML","C2","W",0.39,15,25,"OFRA","Media Luna"
"15OFR4ML","C3","H",0.369,15,25,"OFRA","Media Luna"
"15OFR4ML","C3","A",0.09,15,25,"OFRA","Media Luna"
"15OFR4ML","C1","H",0.359,15,25,"OFRA","Media Luna"
"15OFR4ML","C5","CW",0.242,15,25,"OFRA","Media Luna"
"15OFR4ML","C4","A",0.109,15,25,"OFRA","Media Luna"
"15OFR4ML","C3","CH",0.223,15,25,"OFRA","Media Luna"
"15OFR4ML","C2","CH",0.246,15,25,"OFRA","Media Luna"
"15OFR4ML","C5","A",0.103,15,25,"OFRA","Media Luna"
"15OFR4ML","C1","W",0.396,15,25,"OFRA","Media Luna"
"15OFR4ML","C4","CA",0.04,15,25,"OFRA","Media Luna"
"15OFR4ML","C5","W",0.357,15,25,"OFRA","Media Luna"
"15OFR4ML","C5","CA",0.039,15,25,"OFRA","Media Luna"
"15OFR4ML","C1","CA",0.044,15,25,"OFRA","Media Luna"
"15OFR4ML","C1","A",0.116,15,25,"OFRA","Media Luna"
"15OFR4T","C3","CH",0.218,15,22,"OFRA","Turrumote"
"15OFR4T","C3","W",0.386,15,22,"OFRA","Turrumote"
"15OFR4T","C3","CW",0.244,15,22,"OFRA","Turrumote"
"15OFR4T","C1","W",0.369,15,22,"OFRA","Turrumote"
"15OFR4T","C3","H",0.366,15,22,"OFRA","Turrumote"
"15OFR4T","C4","A",0.088,15,22,"OFRA","Turrumote"
"15OFR4T","C4","CA",0.039,15,22,"OFRA","Turrumote"
"15OFR4T","C1","CW",0.22,15,22,"OFRA","Turrumote"
"15OFR4T","C4","H",0.356,15,22,"OFRA","Turrumote"
"15OFR4T","C1","CH",0.229,15,22,"OFRA","Turrumote"
"15OFR4T","C4","CH",0.235,15,22,"OFRA","Turrumote"
"15OFR4T","C4","W",0.353,15,22,"OFRA","Turrumote"
"15OFR4T","C4","CW",0.223,15,22,"OFRA","Turrumote"
"15OFR4T","C5","CH",0.25,15,22,"OFRA","Turrumote"
"15OFR4T","C5","W",0.4,15,22,"OFRA","Turrumote"
"15OFR4T","C5","CW",0.225,15,22,"OFRA","Turrumote"
"15OFR4T","C2","CW",0.206,15,22,"OFRA","Turrumote"
"15OFR4T","C3","CA",0.043,15,22,"OFRA","Turrumote"
"15OFR4T","C2","CH",0.219,15,22,"OFRA","Turrumote"
"15OFR4T","C2","W",0.337,15,22,"OFRA","Turrumote"
"15OFR4T","C1","CA",0.037,15,22,"OFRA","Turrumote"
"15OFR4T","C2","H",0.382,15,22,"OFRA","Turrumote"
"15OFR4T","C5","H",0.409,15,22,"OFRA","Turrumote"
"15OFR4T","C2","A",0.1,15,22,"OFRA","Turrumote"
"15OFR4T","C2","CA",0.038,15,22,"OFRA","Turrumote"
"15OFR4T","C3","A",0.107,15,22,"OFRA","Turrumote"
"15OFR4T","C1","H",0.355,15,22,"OFRA","Turrumote"
"15OFR4T","C5","CA",0.041,15,22,"OFRA","Turrumote"
"15OFR4T","C1","A",0.079,15,22,"OFRA","Turrumote"
"15OFR4T","C5","A",0.108,15,22,"OFRA","Turrumote"
"15OFR5ML","C1","CA",0.061,15,26,"OFRA","Media Luna"
"15OFR5ML","C3","W",0.467,15,26,"OFRA","Media Luna"
"15OFR5ML","C1","A",0.177,15,26,"OFRA","Media Luna"
"15OFR5ML","C2","CH",0.301,15,26,"OFRA","Media Luna"
"15OFR5ML","C2","CA",0.063,15,26,"OFRA","Media Luna"
"15OFR5ML","C3","CW",0.292,15,26,"OFRA","Media Luna"
"15OFR5ML","C1","H",0.476,15,26,"OFRA","Media Luna"
"15OFR5ML","C2","CW",0.273,15,26,"OFRA","Media Luna"
"15OFR5ML","C2","H",0.579,15,26,"OFRA","Media Luna"
"15OFR5ML","C5","CW",0.242,15,26,"OFRA","Media Luna"
"15OFR5ML","C1","W",0.508,15,26,"OFRA","Media Luna"
"15OFR5ML","C1","CW",0.274,15,26,"OFRA","Media Luna"
"15OFR5ML","C4","H",0.373,15,26,"OFRA","Media Luna"
"15OFR5ML","C3","H",0.533,15,26,"OFRA","Media Luna"
"15OFR5ML","C3","CH",0.277,15,26,"OFRA","Media Luna"
"15OFR5ML","C5","CA",0.054,15,26,"OFRA","Media Luna"
"15OFR5ML","C2","A",0.212,15,26,"OFRA","Media Luna"
"15OFR5ML","C4","CW",0.26,15,26,"OFRA","Media Luna"
"15OFR5ML","C5","H",0.498,15,26,"OFRA","Media Luna"
"15OFR5ML","C3","A",0.16,15,26,"OFRA","Media Luna"
"15OFR5ML","C3","CA",0.055,15,26,"OFRA","Media Luna"
"15OFR5ML","C4","A",0.127,15,26,"OFRA","Media Luna"
"15OFR5ML","C4","CA",0.046,15,26,"OFRA","Media Luna"
"15OFR5ML","C2","W",0.494,15,26,"OFRA","Media Luna"
"15OFR5ML","C4","CH",0.238,15,26,"OFRA","Media Luna"
"15OFR5ML","C4","W",0.42,15,26,"OFRA","Media Luna"
"15OFR5ML","C1","CH",0.293,15,26,"OFRA","Media Luna"
"15OFR5ML","C5","CH",0.294,15,26,"OFRA","Media Luna"
"15OFR5ML","C5","W",0.406,15,26,"OFRA","Media Luna"
"15OFR5ML","C5","A",0.146,15,26,"OFRA","Media Luna"
"15OFR5T","C3","H",0.456,15,27,"OFRA","Turrumote"
"15OFR5T","C4","W",0.44,15,27,"OFRA","Turrumote"
"15OFR5T","C4","CW",0.292,15,27,"OFRA","Turrumote"
"15OFR5T","C1","A",0.18,15,27,"OFRA","Turrumote"
"15OFR5T","C2","W",0.466,15,27,"OFRA","Turrumote"
"15OFR5T","C1","CH",0.318,15,27,"OFRA","Turrumote"
"15OFR5T","C4","CH",0.334,15,27,"OFRA","Turrumote"
"15OFR5T","C2","CW",0.276,15,27,"OFRA","Turrumote"
"15OFR5T","C3","A",0.129,15,27,"OFRA","Turrumote"
"15OFR5T","C3","CA",0.056,15,27,"OFRA","Turrumote"
"15OFR5T","C3","CH",0.287,15,27,"OFRA","Turrumote"
"15OFR5T","C3","W",0.4,15,27,"OFRA","Turrumote"
"15OFR5T","C3","CW",0.246,15,27,"OFRA","Turrumote"
"15OFR5T","C4","H",0.514,15,27,"OFRA","Turrumote"
"15OFR5T","C2","CH",0.288,15,27,"OFRA","Turrumote"
"15OFR5T","C5","A",0.172,15,27,"OFRA","Turrumote"
"15OFR5T","C5","CA",0.055,15,27,"OFRA","Turrumote"
"15OFR5T","C1","CA",0.074,15,27,"OFRA","Turrumote"
"15OFR5T","C5","H",0.458,15,27,"OFRA","Turrumote"
"15OFR5T","C5","CH",0.277,15,27,"OFRA","Turrumote"
"15OFR5T","C1","H",0.524,15,27,"OFRA","Turrumote"
"15OFR5T","C2","A",0.182,15,27,"OFRA","Turrumote"
"15OFR5T","C2","CA",0.059,15,27,"OFRA","Turrumote"
"15OFR5T","C5","W",0.467,15,27,"OFRA","Turrumote"
"15OFR5T","C5","CW",0.273,15,27,"OFRA","Turrumote"
"15OFR5T","C1","W",0.468,15,27,"OFRA","Turrumote"
"15OFR5T","C4","A",0.205,15,27,"OFRA","Turrumote"
"15OFR5T","C4","CA",0.081,15,27,"OFRA","Turrumote"
"15OFR5T","C2","H",0.524,15,27,"OFRA","Turrumote"
"15OFR5T","C1","CW",0.318,15,27,"OFRA","Turrumote"
"15PA1ML","C1","H",0.098,15,15,"PAST","Media Luna"
"15PA1ML","C2","CW",0.163,15,15,"PAST","Media Luna"
"15PA1ML","C3","H",0.095,15,15,"PAST","Media Luna"
"15PA1ML","C3","CH",0.172,15,15,"PAST","Media Luna"
"15PA1ML","C3","W",0.105,15,15,"PAST","Media Luna"
"15PA1ML","C3","CW",0.146,15,15,"PAST","Media Luna"
"15PA1ML","C4","H",0.102,15,15,"PAST","Media Luna"
"15PA1ML","C1","CH",0.154,15,15,"PAST","Media Luna"
"15PA1ML","C4","CH",0.186,15,15,"PAST","Media Luna"
"15PA1ML","C4","W",0.099,15,15,"PAST","Media Luna"
"15PA1ML","C4","CW",0.135,15,15,"PAST","Media Luna"
"15PA1ML","C5","H",0.102,15,15,"PAST","Media Luna"
"15PA1ML","C5","CH",0.156,15,15,"PAST","Media Luna"
"15PA1ML","C5","W",0.092,15,15,"PAST","Media Luna"
"15PA1ML","C5","CW",0.132,15,15,"PAST","Media Luna"
"15PA1ML","C1","W",0.107,15,15,"PAST","Media Luna"
"15PA1ML","C2","A",0.008,15,15,"PAST","Media Luna"
"15PA1ML","C2","CA",0.024,15,15,"PAST","Media Luna"
"15PA1ML","C3","A",0.008,15,15,"PAST","Media Luna"
"15PA1ML","C3","CA",0.021,15,15,"PAST","Media Luna"
"15PA1ML","C4","A",0.009,15,15,"PAST","Media Luna"
"15PA1ML","C4","CA",0.021,15,15,"PAST","Media Luna"
"15PA1ML","C5","A",0.008,15,15,"PAST","Media Luna"
"15PA1ML","C5","CA",0.018,15,15,"PAST","Media Luna"
"15PA1ML","C1","A",0.007,15,15,"PAST","Media Luna"
"15PA1ML","C1","CA",0.021,15,15,"PAST","Media Luna"
"15PA1ML","C2","CH",0.182,15,15,"PAST","Media Luna"
"15PA1ML","C2","W",0.094,15,15,"PAST","Media Luna"
"15PA1ML","C1","CW",0.171,15,15,"PAST","Media Luna"
"15PA1ML","C2","H",0.11,15,15,"PAST","Media Luna"
"15PA2ML","C2","A",0.006,15,15,"PAST","Media Luna"
"15PA2ML","C2","CA",0.023,15,15,"PAST","Media Luna"
"15PA2ML","C3","A",0.004,15,15,"PAST","Media Luna"
"15PA2ML","C3","CA",0.014,15,15,"PAST","Media Luna"
"15PA2ML","C4","A",0.008,15,15,"PAST","Media Luna"
"15PA2ML","C4","CA",0.021,15,15,"PAST","Media Luna"
"15PA2ML","C1","H",0.086,15,15,"PAST","Media Luna"
"15PA2ML","C2","CW",0.182,15,15,"PAST","Media Luna"
"15PA2ML","C3","H",0.074,15,15,"PAST","Media Luna"
"15PA2ML","C3","CH",0.132,15,15,"PAST","Media Luna"
"15PA2ML","C3","W",0.077,15,15,"PAST","Media Luna"
"15PA2ML","C3","CW",0.136,15,15,"PAST","Media Luna"
"15PA2ML","C4","H",0.098,15,15,"PAST","Media Luna"
"15PA2ML","C1","CH",0.148,15,15,"PAST","Media Luna"
"15PA2ML","C4","CH",0.169,15,15,"PAST","Media Luna"
"15PA2ML","C5","A",0.006,15,15,"PAST","Media Luna"
"15PA2ML","C5","CA",0.017,15,15,"PAST","Media Luna"
"15PA2ML","C1","A",0.007,15,15,"PAST","Media Luna"
"15PA2ML","C1","CA",0.019,15,15,"PAST","Media Luna"
"15PA2ML","C5","W",0.084,15,15,"PAST","Media Luna"
"15PA2ML","C5","CW",0.159,15,15,"PAST","Media Luna"
"15PA2ML","C1","W",0.092,15,15,"PAST","Media Luna"
"15PA2ML","C1","CW",0.156,15,15,"PAST","Media Luna"
"15PA2ML","C2","H",0.097,15,15,"PAST","Media Luna"
"15PA2ML","C2","CH",0.166,15,15,"PAST","Media Luna"
"15PA2ML","C2","W",0.086,15,15,"PAST","Media Luna"
"15PA2ML","C5","H",0.084,15,15,"PAST","Media Luna"
"15PA2ML","C5","CH",0.149,15,15,"PAST","Media Luna"
