Row.names,X,Label,Area,Mean,Min,Max,Angle,Length,CALICE,MEASUREMENT
27,27,OFRA_PS_8CX24,0.0004207,86.039,0.059,133.98,1.685,0.463,C5,W
28,28,OFRA_PS_8CX24,0.0002231,77.524,43.193,109.444,-1.273,0.245,C5,CW
29,29,OFRA_PS_8CX24,0.157,100.899,0,144,0,0,C5,A
3,3,OFRA_PS_8CX24,0.0003359,129.803,0.853,154.192,-11.061,0.369,C1,W
30,30,OFRA_PS_8CX24,0.061,81.377,0,134,0,0,C5,CA
4,4,OFRA_PS_8CX24,0.0001861,110.36,0.333,144.333,0.764,0.204,C1,CW
5,5,OFRA_PS_8CX24,0.114,133.424,0,175,0,0,C1,A
6,6,OFRA_PS_8CX24,0.046,121.217,0,175,0,0,C1,CA
7,7,OFRA_PS_8CX24,0.0003581,86.066,0.178,123.479,-95.553,0.394,C2,H
8,8,OFRA_PS_8CX24,0.0002355,69.666,31.386,117.046,-88.794,0.259,C2,CH
9,9,OFRA_PS_8CX24,0.000424,89.181,0.43,128.914,-3.013,0.466,C2,W
1,1,OFRA_PS_8HS24,0.0004645,177.789,2.514,202.202,-86.009,0.49,C1,H
10,10,OFRA_PS_8HS24,0.0002116,165.037,0.552,223.186,8.82,0.222,C2,CW
11,11,OFRA_PS_8HS24,0.122,190.233,0,231,0,0,C2,A
12,12,OFRA_PS_8HS24,0.055,172.812,0,229,0,0,C2,CA
13,13,OFRA_PS_8HS24,0.0005245,195.236,168.115,216.41,-95.301,0.553,C3,H
14,14,OFRA_PS_8HS24,0.0002349,190.47,164,215.598,-88.683,0.247,C3,CH
15,15,OFRA_PS_8HS24,0.000494,186.107,0.818,218.914,3.752,0.521,C3,W
16,16,OFRA_PS_8HS24,0.000234,166.28,2.051,205.166,7.943,0.247,C3,CW
17,17,OFRA_PS_8HS24,0.156,196.04,0,222,0,0,C3,A
18,18,OFRA_PS_8HS24,0.072,183.857,0,222,0,0,C3,CA
19,19,OFRA_PS_8HS24,0.0004833,193.579,0.333,226.333,-86.802,0.509,C4,H
2,2,OFRA_PS_8HS24,0.0002268,161.285,122.19,188.476,-86.594,0.239,C1,CH
20,20,OFRA_PS_8HS24,0.0002457,191.953,1.454,218.19,-89.37,0.259,C4,CH
21,21,OFRA_PS_8HS24,0.000416,198.563,0.487,225.622,2.974,0.438,C4,W
22,22,OFRA_PS_8HS24,0.0002502,176.883,0,220.333,7.431,0.264,C4,CW
23,23,OFRA_PS_8HS24,0.144,205.951,0,229,0,0,C4,A
24,24,OFRA_PS_8HS24,0.062,191.788,0,228,0,0,C4,CA
25,25,OFRA_PS_8HS24,0.0004967,187.595,0.463,228.999,-85.959,0.524,C5,H
26,26,OFRA_PS_8HS24,0.0002564,173.832,110.856,207.049,-92.411,0.27,C5,CH
27,27,OFRA_PS_8HS24,0.0004089,187.254,0.553,226.667,4.921,0.431,C5,W
28,28,OFRA_PS_8HS24,0.0002179,153.617,0.448,202.659,15.068,0.229,C5,CW
29,29,OFRA_PS_8HS24,0.169,200.463,0,234,0,0,C5,A
3,3,OFRA_PS_8HS24,0.0004492,168.145,0.333,221.444,4.478,0.473,C1,W
30,30,OFRA_PS_8HS24,0.074,181.92,0,229,0,0,C5,CA
4,4,OFRA_PS_8HS24,0.0002537,142.242,0.163,187.74,8.561,0.267,C1,CW
5,5,OFRA_PS_8HS24,0.144,177.703,0,221,0,0,C1,A
6,6,OFRA_PS_8HS24,0.067,160.779,0,206,0,0,C1,CA
7,7,OFRA_PS_8HS24,0.0004026,174.302,0.152,228.619,-87.699,0.425,C2,H
8,8,OFRA_PS_8HS24,0.0002439,141.871,0.247,216.333,-95.08,0.257,C2,CH
9,9,OFRA_PS_8HS24,0.0004322,182.339,0.505,221.907,6.445,0.456,C2,W
1,1,OFRA_PS_8CX24,0.0003488,130.11,89.25,157.906,-85.914,0.383,C1,H
10,10,OFRA_PS_8CX24,0.0002389,84.693,34.236,131.708,2.981,0.262,C2,CW
11,11,OFRA_PS_8CX24,0.123,94.364,0,152,0,0,C2,A
12,12,OFRA_PS_8CX24,0.067,80.781,0,138,0,0,C2,CA
13,13,OFRA_PS_8CX24,0.0003265,99.289,0.566,168.311,-85.635,0.358,C3,H
14,14,OFRA_PS_8CX24,0.0001843,88.601,39.054,140,-88.452,0.202,C3,CH
15,15,OFRA_PS_8CX24,0.0004752,105.117,1.029,149.773,-3.595,0.522,C3,W
16,16,OFRA_PS_8CX24,0.0002488,98.12,0.213,163.32,-1.718,0.273,C3,CW
17,17,OFRA_PS_8CX24,0.109,111.664,0,179,0,0,C3,A
18,18,OFRA_PS_8CX24,0.057,104.764,0,179,0,0,C3,CA
19,19,OFRA_PS_8CX24,0.0002719,105.931,0.065,151.974,-85.802,0.298,C4,H
2,2,OFRA_PS_8CX24,0.0002231,88.408,1.672,127.669,-83.589,0.244,C1,CH
20,20,OFRA_PS_8CX24,0.0001942,51.124,0,115.641,-87.797,0.213,C4,CH
21,21,OFRA_PS_8CX24,0.0003678,110.331,0.865,145.464,0.774,0.404,C4,W
22,22,OFRA_PS_8CX24,0.0001479,97.177,39.623,150.952,12.633,0.162,C4,CW
23,23,OFRA_PS_8CX24,0.082,111.268,0,162,0,0,C4,A
24,24,OFRA_PS_8CX24,0.0003686,90.844,52.813,118.927,-86.906,0.404,C4,CA
25,25,OFRA_PS_8CX24,0.0004141,83.43,0,125.333,-90,0.455,C5,H
26,26,OFRA_PS_8CX24,0.0002686,82.316,37.439,112.225,-99.23,0.295,C5,CH
27,27,OFRA_PS_8CX24,0.0004182,84.538,0.856,131.608,2.726,0.459,C5,W
28,28,OFRA_PS_8CX24,0.0002322,75.497,34.452,122.333,0.818,0.255,C5,CW
29,29,OFRA_PS_8CX24,0.158,99.561,0,142,0,0,C5,A
3,3,OFRA_PS_8CX24,0.0003108,130.463,0,156.637,1.833,0.341,C1,W
30,30,OFRA_PS_8CX24,0.059,80.829,0,131,0,0,C5,CA
4,4,OFRA_PS_8CX24,0.0001926,124.226,92.015,156.635,4.456,0.211,C1,CW
5,5,OFRA_PS_8CX24,0.112,133.301,0,175,0,0,C1,A
6,6,OFRA_PS_8CX24,0.047,121.314,0,175,0,0,C1,CA
7,7,OFRA_PS_8CX24,0.0003413,88.881,0.469,125.859,-94.591,0.375,C2,H
8,8,OFRA_PS_8CX24,0.0002711,71.398,20.255,111.259,-103.271,0.297,C2,CH
9,9,OFRA_PS_8CX24,0.0004157,95.457,1.06,127.279,-3.427,0.456,C2,W
1,1,OFRA_PS_8HS23,0.0004467,135.075,0.007,229.337,-88.713,0.488,C1,H
10,10,OFRA_PS_8HS23,0.0001386,133.212,0.521,214.63,-2.083,0.151,C2,CW
11,11,OFRA_PS_8HS23,0.155,193.133,0,240,0,0,C2,A
12,12,OFRA_PS_8HS23,0.06,163.542,0,232,0,0,C2,CA
13,13,OFRA_PS_8HS23,0.0004175,162.358,0.375,205.576,-102.865,0.456,C3,H
14,14,OFRA_PS_8HS23,0.0002522,145.129,1.525,209.927,-110.422,0.275,C3,CH
15,15,OFRA_PS_8HS23,0.0003306,184.317,6.018,227.667,-16.783,0.361,C3,W
16,16,OFRA_PS_8HS23,0.0001536,123.124,0.612,196,-3.752,0.168,C3,CW
17,17,OFRA_PS_8HS23,0.118,188.146,0,232,0,0,C3,A
18,18,OFRA_PS_8HS23,0.047,162.948,0,228,0,0,C3,CA
19,19,OFRA_PS_8HS23,0.000491,170.954,74.269,213.803,-85.894,0.536,C4,H
2,2,OFRA_PS_8HS23,0.0002288,83.712,0.015,163.256,-91.888,0.25,C1,CH
20,20,OFRA_PS_8HS23,0.0002563,137.051,0.333,208.118,-91.123,0.28,C4,CH
21,21,OFRA_PS_8HS23,0.0004559,163.563,0.098,212.389,4.423,0.498,C4,W
22,22,OFRA_PS_8HS23,0.0002054,129.734,0.418,174.455,11.997,0.224,C4,CW
23,23,OFRA_PS_8HS23,0.129,171.871,0,225,0,0,C4,A
24,24,OFRA_PS_8HS23,0.068,154.285,0,225,0,0,C4,CA
3,3,OFRA_PS_8HS23,0.0003465,175.601,0.333,229.304,2.49,0.379,C1,W
4,4,OFRA_PS_8HS23,0.0001478,122.308,0.238,158.994,7.853,0.161,C1,CW
5,5,OFRA_PS_8HS23,0.16,196.425,0,239,0,0,C1,A
6,6,OFRA_PS_8HS23,0.039,153.025,0,232,0,0,C1,CA
7,7,OFRA_PS_8HS23,0.0004893,155.56,0.08,218.646,-101.828,0.535,C2,H
8,8,OFRA_PS_8HS23,0.000278,114.988,0.177,199.642,-96.226,0.303,C2,CH
9,9,OFRA_PS_8HS23,0.0002989,189.164,57.078,239.667,-2.406,0.327,C2,W
1,1,OFRA_PS_6EV18,0.0003234,183.601,25.04,225,-77.234,0.356,C1,H
10,10,OFRA_PS_6EV18,0.0002169,111.709,0.427,161.071,11.821,0.238,C2,CW
11,11,OFRA_PS_6EV18,0.115,148.058,0,206,0,0,C2,A
12,12,OFRA_PS_6EV18,0.057,132.668,0,204,0,0,C2,CA
13,13,OFRA_PS_6EV18,0.0004511,183.535,2.995,221.137,-88.334,0.498,C3,H
14,14,OFRA_PS_6EV18,0.0002849,132.609,0.333,195.051,-95.284,0.314,C3,CH
15,15,OFRA_PS_6EV18,0.0003856,179.683,0.322,225.974,-0.244,0.425,C3,W
16,16,OFRA_PS_6EV18,0.0002235,177.801,138.942,215.612,9.324,0.246,C3,CW
17,17,OFRA_PS_6EV18,0.158,193.112,0,241,0,0,C3,A
18,18,OFRA_PS_6EV18,0.064,170.579,0,234,0,0,C3,CA
19,19,OFRA_PS_6EV18,0.0004331,173.315,0.333,221.351,-90.217,0.478,C4,H
2,2,OFRA_PS_6EV18,0.0001654,133.993,0.333,204,-99.462,0.182,C1,CH
20,20,OFRA_PS_6EV18,0.0002824,118.941,0.116,190.38,-91.332,0.311,C4,CH
21,21,OFRA_PS_6EV18,0.0003447,182.43,107.648,217.752,0.273,0.38,C4,W
22,22,OFRA_PS_6EV18,0.0002137,166.446,0.038,212.667,6.194,0.235,C4,CW
23,23,OFRA_PS_6EV18,0.129,187.584,0,229,0,0,C4,A
24,24,OFRA_PS_6EV18,0.068,173.474,0,229,0,0,C4,CA
25,25,OFRA_PS_6EV18,0.0003979,143.361,0.523,188.575,-103.464,0.439,C5,H
26,26,OFRA_PS_6EV18,0.0002587,107.148,0.032,173.607,-97.667,0.285,C5,CH
27,27,OFRA_PS_6EV18,0.0002964,164.002,1.144,204.561,-6.042,0.327,C5,W
28,28,OFRA_PS_6EV18,0.0001981,150.063,83.746,207.583,-4.764,0.218,C5,CW
29,29,OFRA_PS_6EV18,0.125,164.615,0,216,0,0,C5,A
3,3,OFRA_PS_6EV18,0.0003741,181.093,0,216.07,-1.131,0.413,C1,W
30,30,OFRA_PS_6EV18,0.06,147.526,0,213,0,0,C5,CA
4,4,OFRA_PS_6EV18,0.0002055,137.447,0.333,206.667,6.189,0.227,C1,CW
5,5,OFRA_PS_6EV18,0.077,189.611,0,232,0,0,C1,A
6,6,OFRA_PS_6EV18,0.038,171.592,0,227,0,0,C1,CA
7,7,OFRA_PS_6EV18,0.000361,128.216,0.459,178.445,-91.822,0.398,C2,H
8,8,OFRA_PS_6EV18,0.0002325,93.132,0.666,131.324,-94.865,0.256,C2,CH
9,9,OFRA_PS_6EV18,0.0003545,138.376,0.923,184.537,0.265,0.391,C2,W
1,1,OFRA_PS_6CX18,0.0003641,135.506,67.796,176.137,-84.758,0.399,C1,H
10,10,OFRA_PS_6CX18,0.0002447,118.91,0.109,183.667,2.921,0.268,C2,CW
11,11,OFRA_PS_6CX18,0.122,161.476,0,202,0,0,C2,A
12,12,OFRA_PS_6CX18,0.059,142.244,0,200,0,0,C2,CA
13,13,OFRA_PS_6CX18,0.0003741,103.432,1.014,150.333,-83.871,0.409,C3,H
14,14,OFRA_PS_6CX18,0.0002331,95.699,58.207,137,-85.696,0.255,C3,CH
15,15,OFRA_PS_6CX18,0.0003558,117.092,0.255,165.781,5.231,0.39,C3,W
16,16,OFRA_PS_6CX18,0.000219,93.669,0.512,131.725,7.853,0.24,C3,CW
17,17,OFRA_PS_6CX18,0.132,116.896,0,171,0,0,C3,A
18,18,OFRA_PS_6CX18,0.068,106.319,0,171,0,0,C3,CA
19,19,OFRA_PS_6CX18,0.0003575,124.682,0.171,189.403,-87.869,0.392,C4,H
2,2,OFRA_PS_6CX18,0.0002322,113.45,66.817,155.725,-77.56,0.254,C1,CH
20,20,OFRA_PS_6CX18,0.0002397,107.871,0.333,155.361,-91.591,0.262,C4,CH
21,21,OFRA_PS_6CX18,0.0003542,116.486,0,180.15,1.614,0.388,C4,W
22,22,OFRA_PS_6CX18,0.000204,113.677,0.443,169.391,3.752,0.223,C4,CW
23,23,OFRA_PS_6CX18,0.113,144.468,0,204,0,0,C4,A
24,24,OFRA_PS_6CX18,0.054,126.387,0,195,0,0,C4,CA
25,25,OFRA_PS_6CX18,0.0003575,155.35,0,208,-91.066,0.392,C5,H
26,26,OFRA_PS_6CX18,0.0002215,140.946,72.86,176.183,-92.583,0.243,C5,CH
27,27,OFRA_PS_6CX18,0.0004205,165.611,0.68,204.134,10.244,0.461,C5,W
28,28,OFRA_PS_6CX18,0.0002298,131.056,0.623,185.406,9.599,0.251,C5,CW
29,29,OFRA_PS_6CX18,0.131,167.861,0,214,0,0,C5,A
3,3,OFRA_PS_6CX18,0.0003666,135.645,0,169,1.169,0.402,C1,W
30,30,OFRA_PS_6CX18,0.068,148.376,0,209,0,0,C5,CA
4,4,OFRA_PS_6CX18,0.0002123,121.095,0,158.333,1.348,0.232,C1,CW
5,5,OFRA_PS_6CX18,0.106,140.918,0,187,0,0,C1,A
6,6,OFRA_PS_6CX18,0.05,121.894,0,187,0,0,C1,CA
7,7,OFRA_PS_6CX18,0.0003625,146.523,0.963,188.839,-86.055,0.397,C2,H
8,8,OFRA_PS_6CX18,0.0002074,129.3,1.373,167.249,-86.553,0.227,C2,CH
9,9,OFRA_PS_6CX18,0.0003799,148.554,1.832,193.64,3.389,0.416,C2,W
1,1,OFRA_PS_4HS15,0.0002811,147.903,2.764,189.862,-79.413,0.302,C1,H
10,10,OFRA_PS_4HS15,0.0001946,145.956,2.42,212.251,19.398,0.209,C2,CW
11,11,OFRA_PS_4HS15,0.12,167.418,0,224,0,0,C2,A
12,12,OFRA_PS_4HS15,0.049,153.83,0,224,0,0,C2,CA
13,13,OFRA_PS_4HS15,0.000396,142.2,1.57,186.343,-74.516,0.427,C3,H
14,14,OFRA_PS_4HS15,0.0001868,111.439,0.432,155.527,-86.028,0.2,C3,CH
15,15,OFRA_PS_4HS15,0.0003686,146.762,1.006,194.447,13.745,0.397,C3,W
16,16,OFRA_PS_4HS15,0.0001868,117.021,0.8,180.333,17.684,0.201,C3,CW
17,17,OFRA_PS_4HS15,0.139,149.602,0,211,0,0,C3,A
18,18,OFRA_PS_4HS15,0.046,132.261,0,206,0,0,C3,CA
19,19,OFRA_PS_4HS15,0.000348,183.684,1.049,226.449,-83.613,0.374,C4,H
2,2,OFRA_PS_4HS15,0.0001577,135.745,0.667,188.333,-88.122,0.17,C1,CH
20,20,OFRA_PS_4HS15,0.0001963,160.254,0.982,210.667,-86.987,0.211,C4,CH
21,21,OFRA_PS_4HS15,0.0003754,169.486,0.123,222.191,12.7,0.404,C4,W
22,22,OFRA_PS_4HS15,0.0001928,142.131,0.136,223.23,15.524,0.208,C4,CW
23,23,OFRA_PS_4HS15,0.11,179.376,0,228,0,0,C4,A
24,24,OFRA_PS_4HS15,0.041,165.447,0,226,0,0,C4,CA
25,25,OFRA_PS_4HS15,0.0003797,167.962,0.333,230.976,-93.115,0.409,C5,H
26,26,OFRA_PS_4HS15,0.000192,147.482,0.058,226.549,-104.036,0.206,C5,CH
27,27,OFRA_PS_4HS15,0.000354,175.82,0.511,216.647,10.491,0.381,C5,W
28,28,OFRA_PS_4HS15,0.0002203,141.274,0.233,205.333,18.435,0.237,C5,CW
29,29,OFRA_PS_4HS15,0.094,181.493,0,232,0,0,C5,A
3,3,OFRA_PS_4HS15,0.0003617,149.078,0.41,184.291,7.784,0.39,C1,W
30,30,OFRA_PS_4HS15,0.045,167.072,0,232,0,0,C5,CA
4,4,OFRA_PS_4HS15,0.0001894,137.817,0.667,180.248,14.982,0.204,C1,CW
5,5,OFRA_PS_4HS15,0.069,150.401,0,202,0,0,C1,A
6,6,OFRA_PS_4HS15,0.037,146.548,0,202,0,0,C1,CA
7,7,OFRA_PS_4HS15,0.000402,170.918,0.333,218.667,-91.102,0.433,C2,H
8,8,OFRA_PS_4HS15,0.000216,126.593,2.173,180.238,-97.549,0.233,C2,CH
9,9,OFRA_PS_4HS15,0.000408,170.288,0.349,215.832,9.819,0.44,C2,W
1,1,OFRA_PS_4HS13,0.0003299,112.077,0.091,170.784,-86.496,0.359,C1,H
10,10,OFRA_PS_4HS13,0.0001884,142.053,71,194.887,1.023,0.205,C2,CW
11,11,OFRA_PS_4HS13,0.116,168.457,0,208,0,0,C2,A
12,12,OFRA_PS_4HS13,0.036,146.715,0,208,0,0,C2,CA
13,13,OFRA_PS_4HS13,0.0002671,155.72,1.046,204.522,-75.44,0.291,C3,H
14,14,OFRA_PS_4HS13,0.0001717,117.768,0.602,197.667,-78.69,0.187,C3,CH
15,15,OFRA_PS_4HS13,0.0002487,167.141,3.311,219.965,13.285,0.271,C3,W
16,16,OFRA_PS_4HS13,0.0001373,127.901,0.38,216.667,21.541,0.15,C3,CW
17,17,OFRA_PS_4HS13,0.074,180.199,0,223,0,0,C3,A
18,18,OFRA_PS_4HS13,0.028,155.522,0,222,0,0,C3,CA
19,19,OFRA_PS_4HS13,0.000319,179.633,2.573,219.36,-81.529,0.348,C4,H
