"Label","Area","Mean","Min","Max","Angle","Length","CALICE","MEASUREMENT"
"30OFR3T",0.144,154.289,0,224,0,0,"C2","A"
"30OFR3T",0.054,143.596,0,224,0,0,"C2","CA"
"30OFR3T",0.000436,149.39,0.512,193.782,-88.597,0.462,"C3","H"
"30OFR3T",0.0002424,130.69,0.157,184.029,-89.157,0.256,"C3","CH"
"30OFR3T",0.0003339,148.641,1.302,213.835,-0.153,0.353,"C3","W"
"30OFR3T",0.0002184,122.44,0.248,180.129,0.935,0.231,"C3","CW"
"30OFR3T",0.124,151.455,0,218,0,0,"C3","A"
"30OFR3T",0.047,132.442,0,212,0,0,"C3","CA"
"30OFR3T",0.0004617,137.815,102.42,215.686,-89.89,0.489,"C4","H"
"30OFR3T",0.0002957,149.119,109.896,198.578,-89.31,0.313,"C1","CH"
"30OFR3T",0.0002983,130.715,1.512,180.219,-90.855,0.316,"C4","CH"
"30OFR3T",0.0003454,137.668,1.052,217.069,0.591,0.366,"C4","W"
"30OFR3T",0.0002433,127.737,0.333,180.026,0.63,0.257,"C4","CW"
"30OFR3T",0.157,141.726,0,239,0,0,"C4","A"
"30OFR3T",0.065,128.663,0,239,0,0,"C4","CA"
"30OFR3T",0.0004253,147.737,0,204.743,-88.322,0.451,"C5","H"
"30OFR3T",0.0002522,131.142,0,179.332,-88.785,0.267,"C5","CH"
"30OFR3T",0.0003623,141.886,90,190.424,0.282,0.384,"C5","W"
"30OFR3T",0.0002033,122.035,90.601,191.326,0.251,0.215,"C5","CW"
"30OFR3T",0.132,153.588,0,222,0,0,"C5","A"
"30OFR3T",0.0003587,124.019,0.333,178.333,0,0.38,"C1","W"
"30OFR3T",0.049,133.199,0,202,0,0,"C5","CA"
"30OFR3T",0.0002415,119.147,0.333,154.667,0,0.255,"C1","CW"
"30OFR3T",0.143,142.048,0,249,0,0,"C1","A"
"30OFR3T",0.062,136.259,0,218,0,0,"C1","CA"
"30OFR3T",0.0004422,144.607,0,210.657,-89.193,0.468,"C2","H"
"30OFR3T",0.0002797,125.157,0.346,207.333,-89.635,0.296,"C2","CH"
"30OFR3T",0.0003774,155,105.132,200.014,-0.405,0.4,"C2","W"
"30OFR4T",0.0005372,177.009,118.826,210.394,-90.399,0.555,"C1","H"
"30OFR4T",0.0002859,159.333,0.702,204.334,-0.564,0.295,"C2","CW"
"30OFR4T",0.163,174.815,0,219,0,0,"C2","A"
"30OFR4T",0.07,154.488,0,215,0,0,"C2","CA"
"30OFR4T",0.0004186,176.185,1.087,212.371,-89.231,0.432,"C3","H"
"30OFR4T",0.0002859,168.872,0.387,202.333,-89.436,0.295,"C3","CH"
"30OFR4T",0.0003504,178.471,1.333,214.024,-0.46,0.362,"C3","W"
"30OFR4T",0.0002345,177.008,2.36,204.139,-0.458,0.242,"C3","CW"
"30OFR4T",0.122,184.398,0,225,0,0,"C3","A"
"30OFR4T",0.058,171.481,0,217,0,0,"C3","CA"
"30OFR4T",0.0003961,200.795,0.678,227.878,-86.745,0.409,"C4","H"
"30OFR4T",0.0002812,168.075,4.667,216.667,-90,0.29,"C1","CH"
"30OFR4T",0.000228,190.344,0.115,225,-88.114,0.235,"C4","CH"
"30OFR4T",0.0003616,202.954,0.637,226.217,3.122,0.373,"C4","W"
"30OFR4T",0.0002336,198.572,0.333,228.333,0,0.241,"C4","CW"
"30OFR4T",0.115,202.807,0,246,0,0,"C4","A"
"30OFR4T",0.044,190.261,0,240,0,0,"C4","CA"
"30OFR4T",0.0004288,166.415,1.003,220,-89.5,0.443,"C5","H"
"30OFR4T",0.0002887,152.742,0.333,215,-89.07,0.298,"C5","CH"
"30OFR4T",0.0003251,169.364,1,207.333,0.165,0.335,"C5","W"
"30OFR4T",0.0002382,167.239,1.667,206.643,0.226,0.246,"C5","CW"
"30OFR4T",0.125,181.403,0,228,0,0,"C5","A"
"30OFR4T",0.0003859,182.574,0,217.233,-1.112,0.398,"C1","W"
"30OFR4T",0.057,168.857,0,221,0,0,"C5","CA"
"30OFR4T",0.0002653,176.864,0,209.589,0.607,0.274,"C1","CW"
"30OFR4T",0.165,184.686,0,236,0,0,"C1","A"
"30OFR4T",0.063,172.803,0,236,0,0,"C1","CA"
"30OFR4T",0.0004503,156.609,98.155,204.667,-89.643,0.465,"C2","H"
"30OFR4T",0.0002934,140.941,2.952,192.544,-90.366,0.303,"C2","CH"
"30OFR4T",0.0004195,171.908,0.333,204.452,-0.512,0.433,"C2","W"
"45OFR1T",0.0004792,176.415,1.233,231.547,-87.477,0.5,"C1","H"
"45OFR1T",0.0002222,140.225,0,207.333,0,0.231,"C2","CW"
"45OFR1T",0.127,176.926,0,236,0,0,"C2","A"
"45OFR1T",0.045,157.182,0,222,0,0,"C2","CA"
"45OFR1T",0.0004197,157.954,0.403,211.333,-87.999,0.438,"C3","H"
"45OFR1T",0.0002478,145.428,1.789,212.741,-89.363,0.258,"C3","CH"
"45OFR1T",0.0003338,187.351,110.769,226.853,0.63,0.348,"C3","W"
"45OFR1T",0.0002085,169.953,100.664,215.338,1.766,0.217,"C3","CW"
"45OFR1T",0.121,188.295,0,240,0,0,"C3","A"
"45OFR1T",0.042,165.897,0,235,0,0,"C3","CA"
"45OFR1T",0.0005413,184.242,0.333,230.856,-87.477,0.565,"C4","H"
"45OFR1T",0.0002442,126.92,0.805,224.313,-87.847,0.255,"C1","CH"
"45OFR1T",0.0002752,180.737,1.053,227.133,-87.709,0.287,"C4","CH"
"45OFR1T",0.0003987,187.326,110,220,0,0.416,"C4","W"
"45OFR1T",0.0002167,186.646,126.333,216.661,0.243,0.226,"C4","CW"
"45OFR1T",0.169,195.534,0,241,0,0,"C4","A"
"45OFR1T",0.051,169.106,0,240,0,0,"C4","CA"
"45OFR1T",0.0003941,172.468,0,223.605,-90.666,0.411,"C5","H"
"45OFR1T",0.0002378,160.399,0.498,214.543,-89.779,0.248,"C5","CH"
"45OFR1T",0.0003548,187.399,52.649,216.535,-1.776,0.37,"C5","W"
"45OFR1T",0.000214,176.436,124.818,215.298,-1.475,0.223,"C5","CW"
"45OFR1T",0.131,191.323,0,233,0,0,"C5","A"
"45OFR1T",0.0004033,202.788,118.837,231.97,0.651,0.421,"C1","W"
"45OFR1T",0.043,174.836,0,233,0,0,"C5","CA"
"45OFR1T",0.0002176,174.756,0.814,221.194,0.725,0.227,"C1","CW"
"45OFR1T",0.142,194.412,0,241,0,0,"C1","A"
"45OFR1T",0.041,181.225,0,238,0,0,"C1","CA"
"45OFR1T",0.0003767,147.623,0,195.633,-89.303,0.393,"C2","H"
"45OFR1T",0.0002131,135.674,0,184.333,-90,0.222,"C2","CH"
"45OFR1T",0.0003813,158.457,0.333,213.333,-0.275,0.398,"C2","W"
"45OFR2T",0.0004228,136.171,2.113,186.152,-89.38,0.441,"C1","H"
"45OFR2T",0.0002548,162.889,1.273,225.185,0.824,0.266,"C2","CW"
"45OFR2T",0.173,165.65,0,239,0,0,"C2","A"
"45OFR2T",0.072,154.378,0,239,0,0,"C2","CA"
"45OFR2T",0.0004575,150.216,0,228.333,-90,0.478,"C3","H"
"45OFR2T",0.0002648,128.468,0.333,227,-90,0.276,"C3","CH"
"45OFR2T",0.0003881,153.367,2.255,203.094,0.946,0.405,"C3","W"
"45OFR2T",0.0002474,148.841,1.914,199.679,0.424,0.258,"C3","CW"
"45OFR2T",0.141,154.162,0,232,0,0,"C3","A"
"45OFR2T",0.059,147.194,0,232,0,0,"C3","CA"
"45OFR2T",0.0005122,140.985,0.333,200.61,-90.409,0.535,"C4","H"
"45OFR2T",0.0002922,110.693,0.643,204.745,-89.461,0.305,"C1","CH"
"45OFR2T",0.0003077,123.4,1.146,203.326,-91.193,0.321,"C4","CH"
"45OFR2T",0.0004712,141.74,0.983,199.097,1.001,0.492,"C4","W"
"45OFR2T",0.000273,140.39,78.166,199.796,0.769,0.285,"C4","CW"
"45OFR2T",0.182,149.143,0,238,0,0,"C4","A"
"45OFR2T",0.071,140.673,0,236,0,0,"C4","CA"
"45OFR2T",0.0004584,152.306,46.065,224.388,-90.229,0.479,"C5","H"
"45OFR2T",0.0002922,121.923,1.049,215.801,-92.154,0.305,"C5","CH"
"45OFR2T",0.0005479,133.001,0.639,225.679,-0.861,0.572,"C5","W"
"45OFR2T",0.0003168,113.41,0,198.013,-0.166,0.331,"C5","CW"
"45OFR2T",0.229,149.99,0,236,0,0,"C5","A"
"45OFR2T",0.0004648,144.246,81.333,208.059,0.226,0.485,"C1","W"
"45OFR2T",0.078,136.285,0,236,0,0,"C5","CA"
"45OFR2T",0.0002739,125.072,84.287,200.974,1.15,0.286,"C1","CW"
"45OFR2T",0.151,150.238,0,234,0,0,"C1","A"
"45OFR2T",0.065,143.748,0,224,0,0,"C1","CA"
"45OFR2T",0.0004712,145.987,0.419,230.049,-89.221,0.492,"C2","H"
"45OFR2T",0.0003132,159.762,0.333,221.807,-89.832,0.327,"C2","CH"
"45OFR2T",0.0004072,171.158,126.491,223.408,1.287,0.425,"C2","W"
"45OFR3T",0.0004352,160.313,93.333,224.055,-89.171,0.459,"C1","H"
"45OFR3T",0.0002872,133.39,0.548,184.539,0.18,0.302,"C2","CW"
"45OFR3T",0.195,150.104,0,216,0,0,"C2","A"
"45OFR3T",0.078,138.871,0,213,0,0,"C2","CA"
"45OFR3T",0.0004864,147.539,0.027,193.772,-89.47,0.513,"C3","H"
"45OFR3T",0.0002818,133.736,0.333,186,-90,0.297,"C3","CH"
"45OFR3T",0.000525,153.011,0.79,197.394,-2.255,0.554,"C3","W"
"45OFR3T",0.0003069,163.583,1.093,194.195,-2.183,0.323,"C3","CW"
"45OFR3T",0.204,143.344,0,216,0,0,"C3","A"
"45OFR3T",0.078,142.446,0,216,0,0,"C3","CA"
"45OFR3T",0.0003661,141.289,1.107,194.355,-89.859,0.386,"C4","H"
"45OFR3T",0.0002818,170.237,119.667,219.686,-89.268,0.297,"C1","CH"
"45OFR3T",0.0002567,136.315,0,183.333,-90,0.27,"C4","CH"
"45OFR3T",0.0004541,142.632,1.879,200.921,0.34,0.478,"C4","W"
"45OFR3T",0.0003033,138.399,0.591,197.484,-0.85,0.319,"C4","CW"
"45OFR3T",0.129,139.695,0,213,0,0,"C4","A"
"45OFR3T",0.068,138.145,0,213,0,0,"C4","CA"
"45OFR3T",0.0004137,153.954,0.667,193.655,-92.241,0.436,"C5","H"
"45OFR3T",0.000254,148.433,0,203.149,-93.247,0.268,"C5","CH"
"45OFR3T",0.0004684,126.506,1.065,211.633,-2.643,0.493,"C5","W"
"45OFR3T",0.0002719,126.915,0.572,212.166,-0.759,0.286,"C5","CW"
"45OFR3T",0.181,147.205,0,221,0,0,"C5","A"
"45OFR3T",0.0004424,167.306,0.333,231.152,0.932,0.466,"C1","W"
"45OFR3T",0.064,148.817,0,221,0,0,"C5","CA"
"45OFR3T",0.000306,170.3,0.667,225.482,1.011,0.322,"C1","CW"
"45OFR3T",0.162,155.919,0,235,0,0,"C1","A"
"45OFR3T",0.074,159.104,0,235,0,0,"C1","CA"
"45OFR3T",0.0004855,136.655,0.432,197.533,-89.576,0.512,"C2","H"
"45OFR3T",0.0002997,125.444,0.736,199.793,-90.172,0.315,"C2","CH"
"45OFR3T",0.0004209,135.96,0.518,185.213,-0.122,0.443,"C2","W"
"45OFR4T",0.0003982,175.269,16.278,202.896,-89.004,0.428,"C1","H"
"45OFR4T",0.0001935,163.673,108.333,200.333,0,0.207,"C2","CW"
"45OFR4T",0.107,183.973,0,218,0,0,"C2","A"
"45OFR4T",0.037,171.302,0,216,0,0,"C2","CA"
"45OFR4T",0.0003593,171.875,1.402,204.333,-89.034,0.386,"C3","H"
"45OFR4T",0.0002151,172.734,149.081,194.449,-89.307,0.231,"C3","CH"
"45OFR4T",0.0004086,175.371,142.709,198,0.364,0.439,"C3","W"
"45OFR4T",0.000235,166.796,127.515,192.617,-0.423,0.252,"C3","CW"
"45OFR4T",0.128,174.452,0,214,0,0,"C3","A"
"45OFR4T",0.048,162.981,0,207,0,0,"C3","CA"
"45OFR4T",0.0003801,152.533,0.333,201.379,-89.086,0.408,"C4","H"
"45OFR4T",0.0002401,170.318,21.333,198.667,-90,0.257,"C1","CH"
"45OFR4T",0.0002237,131.581,0.736,199.579,-89.778,0.24,"C4","CH"
"45OFR4T",0.0003663,166.169,1,194.677,0.271,0.393,"C4","W"
"45OFR4T",0.0002134,161.175,0.377,196.463,0.932,0.229,"C4","CW"
"45OFR4T",0.126,175.736,0,210,0,0,"C4","A"
"45OFR4T",0.041,163.878,0,210,0,0,"C4","CA"
"45OFR4T",0.0003576,190.542,134.433,218.667,-88.752,0.384,"C5","H"
"45OFR4T",0.0001995,168.13,117.319,201.783,-88.008,0.214,"C5","CH"
"45OFR4T",0.000431,185.068,0.922,224.667,0.46,0.463,"C5","W"
"45OFR4T",0.0002289,178.625,4.364,209.333,0.868,0.245,"C5","CW"
"45OFR4T",0.126,189.501,0,231,0,0,"C5","A"
"45OFR4T",0.0003835,183.289,5.808,203.062,0.259,0.412,"C1","W"
"45OFR4T",0.041,177.214,0,229,0,0,"C5","CA"
"45OFR4T",0.0002142,178.046,130.262,210.012,-0.232,0.23,"C1","CW"
"45OFR4T",0.135,183.581,0,224,0,0,"C1","A"
"45OFR4T",0.045,173.187,0,224,0,0,"C1","CA"
"45OFR4T",0.0003516,170.068,1.079,201.102,-88.871,0.377,"C2","H"
"45OFR4T",0.0002229,157.264,0.333,202.667,-89.331,0.239,"C2","CH"
"45OFR4T",0.0003663,176.009,108,206,0,0.393,"C2","W"
"45OFR5T",0.0004507,176.254,97.96,235.324,-89.866,0.439,"C1","H"
"45OFR5T",0.0003362,157.633,1.333,225,0,0.327,"C2","CW"
"45OFR5T",0.162,168.775,0,242,0,0,"C2","A"
"45OFR5T",0.078,157.7,0,227,0,0,"C2","CA"
"45OFR5T",0.0003824,149.437,1.514,209.355,-90.316,0.372,"C3","H"
"45OFR5T",0.0002858,127.768,0.522,198.333,-90.634,0.278,"C3","CH"
"45OFR5T",0.0005253,146.216,0.333,193.444,-0.23,0.511,"C3","W"
"45OFR5T",0.0003225,138.694,1,187.172,0.187,0.314,"C3","CW"
"45OFR5T",0.151,152.853,0,229,0,0,"C3","A"
"45OFR5T",0.078,144.814,0,229,0,0,"C3","CA"
"45OFR5T",0.0002669,174.437,1.304,209.667,-87.963,0.259,"C4","H"
"45OFR5T",0.0002721,155.873,95.853,201.62,-90.888,0.264,"C1","CH"
"45OFR5T",0.0002017,165.025,1.333,205,-88.8,0.196,"C4","CH"
"45OFR5T",0.0004927,169.977,0.333,218.769,1.102,0.48,"C4","W"
"45OFR5T",0.0002805,153.357,0.333,216.99,0.215,0.273,"C4","CW"
"45OFR5T",0.111,171.913,0,244,0,0,"C4","A"
"45OFR5T",0.045,159.698,0,244,0,0,"C4","CA"
"45OFR5T",0.0003614,150.136,0.463,205,-91.169,0.352,"C5","H"
"45OFR5T",0.0002616,142.739,0.333,217.978,-90.924,0.254,"C5","CH"
"45OFR5T",0.000499,162.868,0.409,219.627,0.604,0.486,"C5","W"
"45OFR5T",0.0003362,134.153,0.351,203.013,0.539,0.327,"C5","CW"
"45OFR5T",0.156,170.003,0,237,0,0,"C5","A"
"45OFR5T",0.0005117,159.063,0.333,208.025,0.943,0.498,"C1","W"
"45OFR5T",0.064,152.045,0,237,0,0,"C5","CA"
"45OFR5T",0.0002973,143.826,0.052,199.957,-0.406,0.289,"C1","CW"
"45OFR5T",0.148,178.11,0,239,0,0,"C1","A"
"45OFR5T",0.061,159.204,0,229,0,0,"C1","CA"
"45OFR5T",0.0004759,160.08,0.507,209.909,-89.746,0.463,"C2","H"
"45OFR5T",0.0003173,137.601,0.112,200.667,-89.81,0.309,"C2","CH"
"45OFR5T",0.000436,165.937,0.461,225.343,-1.107,0.424,"C2","W"
"45OFR6T",0.0004181,131.973,81.667,196.946,-90.119,0.449,"C1","H"
"45OFR6T",0.0002298,158.549,1,210.86,0.649,0.246,"C2","CW"
"45OFR6T",0.148,171.857,0,243,0,0,"C2","A"
"45OFR6T",0.042,155.523,0,231,0,0,"C2","CA"
"45OFR6T",0.0003714,158.492,0,193.462,-91.335,0.399,"C3","H"
"45OFR6T",0.0002064,142.588,0,195.451,-90.963,0.221,"C3","CH"
"45OFR6T",0.0004423,153.872,0.335,196.667,-1.233,0.475,"C3","W"
"45OFR6T",0.0002462,149.346,1.333,192.897,-0.807,0.264,"C3","CW"
"45OFR6T",0.161,159.653,0,219,0,0,"C3","A"
"45OFR6T",0.053,156.607,0,219,0,0,"C3","CA"
"45OFR6T",0.0004034,137.901,0,193.333,-90.984,0.433,"C4","H"
"45OFR6T",0.0002721,129.116,80,199.824,-90.73,0.292,"C1","CH"
"45OFR6T",0.0002453,135.496,1.333,193.69,-91.215,0.263,"C4","CH"
"45OFR6T",0.0003343,141.299,1,178.24,-1.187,0.359,"C4","W"
"45OFR6T",0.0002099,132.485,0.333,187.581,-0.237,0.225,"C4","CW"
"45OFR6T",0.136,153.246,0,230,0,0,"C4","A"
"45OFR6T",0.048,143.181,0,205,0,0,"C4","CA"
"45OFR6T",0.0004466,156.159,0.124,208.047,-90.444,0.48,"C5","H"
"45OFR6T",0.0002617,132.38,0.161,201.276,-90.759,0.281,"C5","CH"
"45OFR6T",0.0004345,141.877,0.106,200.066,-0.457,0.467,"C5","W"
"45OFR6T",0.0002557,152.605,1.017,205.16,-0.583,0.274,"C5","CW"
"45OFR6T",0.173,155.491,0,238,0,0,"C5","A"
"45OFR6T",0.000514,158.877,0,209.667,0,0.552,"C1","W"
"45OFR6T",0.063,145.132,0,238,0,0,"C5","CA"
"45OFR6T",0.0002946,163.483,0,208.539,-0.337,0.316,"C1","CW"
"45OFR6T",0.187,152.31,0,223,0,0,"C1","A"
"45OFR6T",0.073,154.245,0,223,0,0,"C1","CA"
"45OFR6T",0.0004241,163.89,0,217.58,-89.649,0.455,"C2","H"
"45OFR6T",0.0002013,140.119,0.333,206.333,-90,0.216,"C2","CH"
"45OFR6T",0.0003827,171.869,0.333,234.667,0,0.411,"C2","W"
"45OFR7T",0.0004769,182.112,15.362,230.951,-89.889,0.497,"C1","H"
"45OFR7T",0.0002407,185.279,1.333,215.667,0,0.25,"C2","CW"
"45OFR7T",0.17,172.683,0,242,0,0,"C2","A"
"45OFR7T",0.056,158.782,0,242,0,0,"C2","CA"
"45OFR7T",0.0004006,148.051,97.064,202.393,-89.473,0.417,"C3","H"
"45OFR7T",0.000272,151.439,0,216,-90,0.283,"C3","CH"
"45OFR7T",0.0005889,173.697,99.28,217.472,-2.058,0.614,"C3","W"
"45OFR7T",0.0003014,153.997,0.888,221.198,-0.175,0.313,"C3","CW"
"45OFR7T",0.211,167.012,0,237,0,0,"C3","A"
"45OFR7T",0.071,162.275,0,237,0,0,"C3","CA"
"45OFR7T",0.0004392,155.949,0.333,237.196,-90.12,0.457,"C4","H"
"45OFR7T",0.0002692,176.511,111.21,231.785,-91.569,0.28,"C1","CH"
"45OFR7T",0.0002462,128.85,0.27,221.004,-90.644,0.256,"C4","CH"
"45OFR7T",6e-04,177.865,0.611,234.333,178.067,0.625,"C4","W"
"45OFR7T",0.0002646,167.172,1,230.672,0.798,0.275,"C4","CW"
"45OFR7T",0.229,160.542,0,239,0,0,"C4","A"
"45OFR7T",0.061,152.157,0,239,0,0,"C4","CA"
"45OFR7T",0.0004879,169.412,0.447,241.842,-89.784,0.508,"C5","H"
"45OFR7T",0.000283,155.379,0.191,223.588,-89.44,0.294,"C5","CH"
"45OFR7T",0.0004383,176.871,4.721,231.071,0.361,0.456,"C5","W"
"45OFR7T",0.0002811,169.089,1.392,216.784,2.253,0.293,"C5","CW"
"45OFR7T",0.196,171.009,0,244,0,0,"C5","A"
"45OFR7T",0.0006064,180.672,0.705,226.297,-0.696,0.632,"C1","W"
"45OFR7T",0.071,170.325,0,244,0,0,"C5","CA"
"45OFR7T",0.0003096,177.772,0.333,225.667,0.682,0.322,"C1","CW"
"45OFR7T",0.264,172.128,0,246,0,0,"C1","A"
"45OFR7T",0.074,174.68,0,244,0,0,"C1","CA"
"45OFR7T",0.000486,176.816,88.875,222.364,-90.977,0.506,"C2","H"
"45OFR7T",0.0002692,153.564,85.011,234.042,-91.373,0.28,"C2","CH"
"45OFR7T",0.0003914,179.601,0.54,231.42,-0.809,0.407,"C2","W"
"45OFR8T",0.0004243,159.738,108.578,206.822,-93.213,0.452,"C1","H"
"45OFR8T",0.0002442,148.751,103.901,195.455,-0.207,0.26,"C2","CW"
"45OFR8T",0.155,169.881,0,234,0,0,"C2","A"
"45OFR8T",0.068,152.401,0,213,0,0,"C2","CA"
"45OFR8T",0.0003953,156.714,0.823,215.105,-89.872,0.421,"C3","H"
"45OFR8T",0.0002557,127.654,1.563,182.333,-90.988,0.272,"C3","CH"
"45OFR8T",0.0004059,153.917,0.181,196.333,0.124,0.432,"C3","W"
"45OFR8T",0.0002451,139.639,0.333,194.333,0,0.261,"C3","CW"
"45OFR8T",0.145,175.31,0,235,0,0,"C3","A"
"45OFR8T",0.054,156.201,0,235,0,0,"C3","CA"
"45OFR8T",0.0004402,161.865,86.336,202.333,-90.115,0.469,"C4","H"
"45OFR8T",0.0002469,144.181,91.852,190.667,-92.658,0.263,"C1","CH"
"45OFR8T",0.0002486,137.05,91.398,174.943,-90.203,0.264,"C4","CH"
"45OFR8T",0.0004138,143.139,82.737,175.667,0.366,0.441,"C4","W"
"45OFR8T",0.0002574,134.11,84.968,177.784,0.196,0.274,"C4","CW"
"45OFR8T",0.144,162.085,0,231,0,0,"C4","A"
"45OFR8T",0.058,143.248,0,231,0,0,"C4","CA"
"45OFR8T",0.0003795,149.919,98,193.373,-91.196,0.404,"C5","H"
"45OFR8T",0.0002319,109.301,0.011,190.468,-91.307,0.247,"C5","CH"
"45OFR8T",0.0003901,142.701,1.625,179.937,-0.388,0.415,"C5","W"
"45OFR8T",0.0002618,124.733,0.182,166.259,0.193,0.278,"C5","CW"
"45OFR8T",0.135,161.189,0,231,0,0,"C5","A"
"45OFR8T",0.0004129,150.251,83.439,190.252,0.244,0.44,"C1","W"
"45OFR8T",0.053,146.25,0,209,0,0,"C5","CA"
"45OFR8T",0.0002144,128.665,1.292,172.465,1.65,0.228,"C1","CW"
"45OFR8T",0.14,167.697,0,227,0,0,"C1","A"
"45OFR8T",0.046,149.922,0,227,0,0,"C1","CA"
"45OFR8T",0.0004472,158.039,0.333,204.251,-90.677,0.476,"C2","H"
"45OFR8T",0.0002803,135.64,0.745,208.824,-90.901,0.298,"C2","CH"
"45OFR8T",0.0003497,157.649,104.395,200.569,-0.433,0.372,"C2","W"
"55OFR1T",0.0004127,162.561,4.88,214.984,-88.826,0.448,"C1","H"
"55OFR1T",0.0002464,171.357,0.333,214.869,0.394,0.267,"C2","CW"
"55OFR1T",0.119,174.552,0,232,0,0,"C2","A"
"55OFR1T",0.058,168.3,0,229,0,0,"C2","CA"
"55OFR1T",0.0003485,177.046,1.278,203.333,-89.444,0.378,"C3","H"
"55OFR1T",0.0002304,154.513,0.462,198.256,-89.789,0.25,"C3","CH"
"55OFR1T",0.0003426,166.511,1.333,210.667,0.141,0.372,"C3","W"
"55OFR1T",0.0002025,160.614,0.333,198.333,0,0.22,"C3","CW"
"55OFR1T",0.114,174.035,0,216,0,0,"C3","A"
"55OFR1T",0.044,159.613,0,213,0,0,"C3","CA"
"55OFR1T",0.0003451,170.186,0.846,215.652,-91.264,0.375,"C4","H"
"55OFR1T",0.0002473,156.527,4.817,208.484,-88.823,0.268,"C1","CH"
"55OFR1T",0.0002338,158.754,2.719,208.132,-90.208,0.254,"C4","CH"
"55OFR1T",0.000373,162.588,0,203.792,-0.52,0.405,"C4","W"
"55OFR1T",0.0002582,145.134,0.787,205.814,-0.939,0.28,"C4","CW"
"55OFR1T",0.135,174.005,0,233,0,0,"C4","A"
"55OFR1T",0.058,162.363,0,233,0,0,"C4","CA"
"55OFR1T",0.0004025,161.433,0.667,204.835,-90.602,0.437,"C5","H"
"55OFR1T",0.0002312,159.46,0.154,200.667,-89.79,0.251,"C5","CH"
"55OFR1T",0.0003679,165.131,1.789,211.494,0.395,0.4,"C5","W"
"55OFR1T",0.0002304,154.603,3.178,215.32,-0.211,0.25,"C5","CW"
"55OFR1T",0.142,172.694,0,229,0,0,"C5","A"
"55OFR1T",0.0003603,166.447,1,199.566,0.403,0.391,"C1","W"
"55OFR1T",0.054,164.241,0,227,0,0,"C5","CA"
"55OFR1T",0.0002388,146.646,0.161,204.007,0.203,0.259,"C1","CW"
"55OFR1T",0.141,171.973,0,224,0,0,"C1","A"
"55OFR1T",0.055,159.243,0,222,0,0,"C1","CA"
"55OFR1T",0.0003426,159.668,3.71,209.595,-90.99,0.372,"C2","H"
"55OFR1T",0.0002439,159.18,0.333,210.801,-90.398,0.265,"C2","CH"
"55OFR1T",0.0003873,171.528,2.02,214.854,0.876,0.421,"C2","W"
"55OFR2T",0.000412,163.506,105.882,216.83,-90.129,0.427,"C1","H"
"55OFR2T",0.0002459,140.877,1.333,207.365,0.217,0.254,"C2","CW"
"55OFR2T",0.183,162.731,0,246,0,0,"C2","A"
"55OFR2T",0.052,155.156,0,220,0,0,"C2","CA"
"55OFR2T",0.0005104,173.979,1.009,202.41,-89.478,0.529,"C3","H"
"55OFR2T",0.0002478,140.726,0.333,207.509,-89.138,0.256,"C3","CH"
"55OFR2T",0.0004148,170.267,0.93,205.381,-1.156,0.43,"C3","W"
"55OFR2T",0.0002366,156.516,0.333,209,0,0.245,"C3","CW"
"55OFR2T",0.201,181.036,0,225,0,0,"C3","A"
"55OFR2T",0.054,162.426,0,225,0,0,"C3","CA"
"55OFR2T",0.0004389,151.528,89.915,189.814,-90.85,0.455,"C4","H"
"55OFR2T",0.0002106,160.587,118.667,197.667,-90,0.218,"C1","CH"
"55OFR2T",0.000206,127.216,0.667,163.667,-90,0.213,"C4","CH"
"55OFR2T",0.0004677,142.926,0.105,186.651,-1.025,0.485,"C4","W"
"55OFR2T",0.000232,128.791,0,181.181,-0.23,0.24,"C4","CW"
"55OFR2T",0.188,146.72,0,201,0,0,"C4","A"
"55OFR2T",0.039,133.744,0,201,0,0,"C4","CA"
"55OFR2T",0.000476,133.894,0.333,201.667,-89.44,0.493,"C5","H"
"55OFR2T",0.00027,135.456,91.667,205.333,-90,0.279,"C5","CH"
"55OFR2T",0.0004259,151.883,0.747,197.667,-0.625,0.441,"C5","W"
"55OFR2T",0.000258,137.471,0.426,188.616,0.207,0.267,"C5","CW"
"55OFR2T",0.201,156.314,0,221,0,0,"C5","A"
"55OFR2T",0.0004566,155.082,109.783,206.059,0.35,0.473,"C1","W"
"55OFR2T",0.063,141.984,0,221,0,0,"C5","CA"
"55OFR2T",0.0002468,150.376,78.327,188.128,0.865,0.255,"C1","CW"
"55OFR2T",0.181,160.43,0,234,0,0,"C1","A"
"55OFR2T",0.048,147.647,0,223,0,0,"C1","CA"
"55OFR2T",0.0004278,144.615,0.333,188.826,-91.245,0.443,"C2","H"
"55OFR2T",0.0002413,122.767,0.333,185.368,-90.442,0.25,"C2","CH"
"55OFR2T",0.0004463,158.268,1.381,204.4,0.239,0.462,"C2","W"
"55OFR3T",0.0004591,170.704,14.593,212.116,-90.568,0.481,"C1","H"
"55OFR3T",0.0002391,181.138,1,220.387,1.093,0.25,"C2","CW"
"55OFR3T",0.15,186.353,0,230,0,0,"C2","A"
"55OFR3T",0.049,181.771,0,230,0,0,"C2","CA"
"55OFR3T",0.0005636,157.995,0.333,225.737,-91.018,0.59,"C3","H"
"55OFR3T",0.0003045,157.165,0.667,217.848,-91.372,0.319,"C3","CH"
"55OFR3T",0.0004109,176.346,0.671,213.208,0.127,0.43,"C3","W"
