datetime,Date,Time,depth,LightCrrx,DO_mg.L,Temp_C
2021-07-27T14:00:50Z,2021-07-27,NA,deep,NA,7.94,29.24
2021-07-27T14:00:55Z,2021-07-27,NA,deep,NA,7.92,29.24
2021-07-27T14:10:00Z,2021-07-27,10:10:00,deep,63.4656,NA,NA
2021-07-27T14:20:00Z,2021-07-27,10:20:00,deep,67.5524,NA,NA
2021-07-27T14:30:00Z,2021-07-27,10:30:00,deep,70.1968,NA,NA
2021-07-27T14:40:00Z,2021-07-27,10:40:00,deep,72.6008,NA,NA
2021-07-27T14:50:00Z,2021-07-27,10:50:00,deep,77.1684,NA,NA
2021-07-27T15:00:00Z,2021-07-27,11:00:00,deep,79.5724,7.96,29.24
2021-07-27T15:00:05Z,2021-07-27,NA,deep,NA,7.97,29.22
2021-07-27T15:00:10Z,2021-07-27,NA,deep,NA,7.98,29.22
2021-07-27T15:00:15Z,2021-07-27,NA,deep,NA,7.99,29.22
2021-07-27T15:00:20Z,2021-07-27,NA,deep,NA,7.98,29.22
2021-07-27T15:00:25Z,2021-07-27,NA,deep,NA,8.01,29.24
2021-07-27T15:00:30Z,2021-07-27,NA,deep,NA,7.98,29.22
2021-07-27T15:00:35Z,2021-07-27,NA,deep,NA,7.98,29.22
2021-07-27T15:00:40Z,2021-07-27,NA,deep,NA,7.98,29.22
2021-07-27T15:00:45Z,2021-07-27,NA,deep,NA,7.98,29.24
2021-07-27T15:00:50Z,2021-07-27,NA,deep,NA,7.98,29.24
2021-07-27T15:00:55Z,2021-07-27,NA,deep,NA,7.99,29.24
2021-07-27T15:10:00Z,2021-07-27,11:10:00,deep,87.5056,NA,NA
2021-07-27T15:20:00Z,2021-07-27,11:20:00,deep,87.9864,NA,NA
2021-07-27T15:30:00Z,2021-07-27,11:30:00,deep,89.6692,NA,NA
2021-07-27T15:40:00Z,2021-07-27,11:40:00,deep,90.3904,NA,NA
2021-07-27T15:50:00Z,2021-07-27,11:50:00,deep,93.756,NA,NA
2021-07-27T16:00:00Z,2021-07-27,12:00:00,deep,94.7176,7.99,29.24
2021-07-27T16:00:05Z,2021-07-27,NA,deep,NA,7.95,29.24
2021-07-27T16:00:10Z,2021-07-27,NA,deep,NA,7.96,29.24
2021-07-27T16:00:15Z,2021-07-27,NA,deep,NA,7.95,29.24
2021-07-27T16:00:20Z,2021-07-27,NA,deep,NA,7.94,29.24
2021-07-27T16:00:25Z,2021-07-27,NA,deep,NA,7.94,29.24
2021-07-27T16:00:30Z,2021-07-27,NA,deep,NA,7.93,29.24
2021-07-27T16:00:35Z,2021-07-27,NA,deep,NA,7.94,29.24
2021-07-27T16:00:40Z,2021-07-27,NA,deep,NA,7.94,29.24
2021-07-27T16:00:45Z,2021-07-27,NA,deep,NA,7.92,29.24
2021-07-27T16:00:50Z,2021-07-27,NA,deep,NA,7.91,29.24
2021-07-27T16:00:55Z,2021-07-27,NA,deep,NA,7.89,29.24
2021-07-27T16:10:00Z,2021-07-27,12:10:00,deep,97.6024,NA,NA
2021-07-27T16:20:00Z,2021-07-27,12:20:00,deep,95.1984,NA,NA
2021-07-27T16:30:00Z,2021-07-27,12:30:00,deep,92.7944,NA,NA
2021-07-27T16:40:00Z,2021-07-27,12:40:00,deep,98.0832,NA,NA
2021-07-27T16:50:00Z,2021-07-27,12:50:00,deep,71.1584,NA,NA
2021-07-27T17:00:00Z,2021-07-27,13:00:00,deep,50.7244,7.85,29.24
2021-07-27T17:00:05Z,2021-07-27,NA,deep,NA,7.86,29.24
2021-07-27T17:00:10Z,2021-07-27,NA,deep,NA,7.82,29.24
2021-07-27T17:00:15Z,2021-07-27,NA,deep,NA,7.79,29.24
2021-07-27T17:00:20Z,2021-07-27,NA,deep,NA,7.76,29.24
2021-07-27T17:00:25Z,2021-07-27,NA,deep,NA,7.68,29.24
2021-07-27T17:00:30Z,2021-07-27,NA,deep,NA,7.68,29.24
2021-07-27T17:00:35Z,2021-07-27,NA,deep,NA,7.63,29.24
2021-07-27T17:00:40Z,2021-07-27,NA,deep,NA,7.6,29.26
2021-07-27T17:00:45Z,2021-07-27,NA,deep,NA,7.58,29.28
2021-07-27T17:00:50Z,2021-07-27,NA,deep,NA,7.5,29.26
2021-07-27T17:00:55Z,2021-07-27,NA,deep,NA,7.53,29.26
2021-07-27T17:10:00Z,2021-07-27,13:10:00,deep,99.766,NA,NA
2021-07-27T17:20:00Z,2021-07-27,13:20:00,deep,108.6608,NA,NA
2021-07-27T17:30:00Z,2021-07-27,13:30:00,deep,68.514,NA,NA
2021-07-27T17:40:00Z,2021-07-27,13:40:00,deep,115.1516,NA,NA
2021-07-27T17:50:00Z,2021-07-27,13:50:00,deep,78.13,NA,NA
2021-07-27T18:00:00Z,2021-07-27,14:00:00,deep,84.6208,7.54,29.26
2021-07-27T18:00:05Z,2021-07-27,NA,deep,NA,7.52,29.26
2021-07-27T18:00:10Z,2021-07-27,NA,deep,NA,7.4,29.28
2021-07-27T18:00:15Z,2021-07-27,NA,deep,NA,7.19,29.3
2021-07-27T18:00:20Z,2021-07-27,NA,deep,NA,7.08,29.32
2021-07-27T18:00:25Z,2021-07-27,NA,deep,NA,7.48,29.32
2021-07-27T18:00:30Z,2021-07-27,NA,deep,NA,7.45,29.34
2021-07-27T18:00:35Z,2021-07-27,NA,deep,NA,7.38,29.36
2021-07-27T18:00:40Z,2021-07-27,NA,deep,NA,6.97,29.34
2021-07-27T18:00:45Z,2021-07-27,NA,deep,NA,7.33,29.36
2021-07-27T18:00:50Z,2021-07-27,NA,deep,NA,7.29,29.38
2021-07-27T18:00:55Z,2021-07-27,NA,deep,NA,7.06,29.38
2021-07-27T18:10:00Z,2021-07-27,14:10:00,deep,103.372,NA,NA
2021-07-27T18:20:00Z,2021-07-27,14:20:00,deep,98.0832,NA,NA
2021-07-27T18:30:00Z,2021-07-27,14:30:00,deep,93.5156,NA,NA
2021-07-27T18:40:00Z,2021-07-27,14:40:00,deep,93.2752,NA,NA
2021-07-27T18:50:00Z,2021-07-27,14:50:00,deep,87.746,NA,NA
2021-07-27T19:00:00Z,2021-07-27,15:00:00,deep,83.6592,7.14,29.36
2021-07-27T19:00:05Z,2021-07-27,NA,deep,NA,7.01,29.36
2021-07-27T19:00:10Z,2021-07-27,NA,deep,NA,7.05,29.36
2021-07-27T19:00:15Z,2021-07-27,NA,deep,NA,7.02,29.36
2021-07-27T19:00:20Z,2021-07-27,NA,deep,NA,6.97,29.34
2021-07-27T19:00:25Z,2021-07-27,NA,deep,NA,7.34,29.3
2021-07-27T19:00:30Z,2021-07-27,NA,deep,NA,7.29,29.28
2021-07-27T19:00:35Z,2021-07-27,NA,deep,NA,7.31,29.28
2021-07-27T19:00:40Z,2021-07-27,NA,deep,NA,7.32,29.28
2021-07-27T19:00:45Z,2021-07-27,NA,deep,NA,7.38,29.28
2021-07-27T19:00:50Z,2021-07-27,NA,deep,NA,7.5,29.28
2021-07-27T19:00:55Z,2021-07-27,NA,deep,NA,7.47,29.28
2021-07-27T19:10:00Z,2021-07-27,15:10:00,deep,82.2168,NA,NA
2021-07-27T19:20:00Z,2021-07-27,15:20:00,deep,71.1584,NA,NA
2021-07-27T19:30:00Z,2021-07-27,15:30:00,deep,52.888,NA,NA
2021-07-27T19:40:00Z,2021-07-27,15:40:00,deep,64.908,NA,NA
2021-07-27T19:50:00Z,2021-07-27,15:50:00,deep,59.1384,NA,NA
2021-07-27T20:00:00Z,2021-07-27,16:00:00,deep,55.0516,7.46,29.28
2021-07-27T20:00:05Z,2021-07-27,NA,deep,NA,7.5,29.28
2021-07-27T20:00:10Z,2021-07-27,NA,deep,NA,7.54,29.32
2021-07-27T20:00:15Z,2021-07-27,NA,deep,NA,7.46,29.32
2021-07-27T20:00:20Z,2021-07-27,NA,deep,NA,7.49,29.32
2021-07-27T20:00:25Z,2021-07-27,NA,deep,NA,7.5,29.32
2021-07-27T20:00:30Z,2021-07-27,NA,deep,NA,7.48,29.32
2021-07-27T20:00:35Z,2021-07-27,NA,deep,NA,7.5,29.34
2021-07-27T20:00:40Z,2021-07-27,NA,deep,NA,7.47,29.34
2021-07-27T20:00:45Z,2021-07-27,NA,deep,NA,7.47,29.34
2021-07-27T20:00:50Z,2021-07-27,NA,deep,NA,7.5,29.34
2021-07-27T20:00:55Z,2021-07-27,NA,deep,NA,7.55,29.32
2021-07-27T20:10:00Z,2021-07-27,16:10:00,deep,50.7244,NA,NA
2021-07-27T20:20:00Z,2021-07-27,16:20:00,deep,45.4356,NA,NA
2021-07-27T20:30:00Z,2021-07-27,16:30:00,deep,41.1084,NA,NA
2021-07-27T20:40:00Z,2021-07-27,16:40:00,deep,36.5408,NA,NA
2021-07-27T20:50:00Z,2021-07-27,16:50:00,deep,33.1752,NA,NA
2021-07-27T21:00:00Z,2021-07-27,17:00:00,deep,29.8096,7.53,29.3
2021-07-27T21:00:05Z,2021-07-27,NA,deep,NA,7.5,29.3
2021-07-27T21:00:10Z,2021-07-27,NA,deep,NA,7.49,29.3
2021-07-27T21:00:15Z,2021-07-27,NA,deep,NA,7.5,29.3
2021-07-27T21:00:20Z,2021-07-27,NA,deep,NA,7.48,29.28
2021-07-27T21:00:25Z,2021-07-27,NA,deep,NA,7.46,29.28
2021-07-27T21:00:30Z,2021-07-27,NA,deep,NA,7.44,29.26
2021-07-27T21:00:35Z,2021-07-27,NA,deep,NA,7.43,29.26
2021-07-27T21:00:40Z,2021-07-27,NA,deep,NA,7.43,29.26
2021-07-27T21:00:45Z,2021-07-27,NA,deep,NA,7.43,29.26
2021-07-27T21:00:50Z,2021-07-27,NA,deep,NA,7.39,29.26
2021-07-27T21:00:55Z,2021-07-27,NA,deep,NA,7.42,29.28
2021-07-27T21:10:00Z,2021-07-27,17:10:00,deep,27.8864,NA,NA
2021-07-27T21:20:00Z,2021-07-27,17:20:00,deep,23.0784,NA,NA
2021-07-27T21:30:00Z,2021-07-27,17:30:00,deep,17.0684,NA,NA
2021-07-27T21:40:00Z,2021-07-27,17:40:00,deep,8.8948,NA,NA
2021-07-27T21:50:00Z,2021-07-27,17:50:00,deep,4.3272,NA,NA
2021-07-27T22:00:00Z,2021-07-27,18:00:00,deep,4.0868,7.43,29.28
2021-07-27T22:00:05Z,2021-07-27,NA,deep,NA,7.4,29.28
2021-07-27T22:00:10Z,2021-07-27,NA,deep,NA,7.43,29.26
2021-07-27T22:00:15Z,2021-07-27,NA,deep,NA,7.4,29.26
2021-07-27T22:00:20Z,2021-07-27,NA,deep,NA,7.43,29.28
2021-07-27T22:00:25Z,2021-07-27,NA,deep,NA,7.42,29.28
2021-07-27T22:00:30Z,2021-07-27,NA,deep,NA,7.36,29.28
2021-07-27T22:00:35Z,2021-07-27,NA,deep,NA,7.4,29.26
2021-07-27T22:00:40Z,2021-07-27,NA,deep,NA,7.39,29.26
2021-07-27T22:00:45Z,2021-07-27,NA,deep,NA,7.38,29.24
2021-07-27T22:00:50Z,2021-07-27,NA,deep,NA,7.33,29.24
2021-07-27T22:00:55Z,2021-07-27,NA,deep,NA,7.32,29.24
2021-07-27T22:10:00Z,2021-07-27,18:10:00,deep,4.808,NA,NA
2021-07-27T22:20:00Z,2021-07-27,18:20:00,deep,4.3272,NA,NA
2021-07-27T22:30:00Z,2021-07-27,18:30:00,deep,1.9232,NA,NA
2021-07-27T22:40:00Z,2021-07-27,18:40:00,deep,0.9616,NA,NA
2021-07-27T22:50:00Z,2021-07-27,18:50:00,deep,0,NA,NA
2021-07-27T23:00:00Z,2021-07-27,19:00:00,deep,0,7.35,29.24
2021-07-27T23:00:05Z,2021-07-27,NA,deep,NA,7.36,29.24
2021-07-27T23:00:10Z,2021-07-27,NA,deep,NA,7.36,29.24
2021-07-27T23:00:15Z,2021-07-27,NA,deep,NA,7.38,29.24
2021-07-27T23:00:20Z,2021-07-27,NA,deep,NA,7.31,29.24
2021-07-27T23:00:25Z,2021-07-27,NA,deep,NA,7.32,29.24
2021-07-27T23:00:30Z,2021-07-27,NA,deep,NA,7.33,29.24
2021-07-27T23:00:35Z,2021-07-27,NA,deep,NA,7.3,29.24
2021-07-27T23:00:40Z,2021-07-27,NA,deep,NA,7.3,29.24
2021-07-27T23:00:45Z,2021-07-27,NA,deep,NA,7.25,29.24
2021-07-27T23:00:50Z,2021-07-27,NA,deep,NA,7.17,29.24
2021-07-27T23:00:55Z,2021-07-27,NA,deep,NA,7.17,29.26
2021-07-27T23:10:00Z,2021-07-27,19:10:00,deep,0,NA,NA
2021-07-27T23:20:00Z,2021-07-27,19:20:00,deep,0,NA,NA
2021-07-27T23:30:00Z,2021-07-27,19:30:00,deep,0,NA,NA
2021-07-27T23:40:00Z,2021-07-27,19:40:00,deep,0,NA,NA
2021-07-27T23:50:00Z,2021-07-27,19:50:00,deep,0,NA,NA
2021-07-28T00:00:00Z,2021-07-27,20:00:00,deep,0,NA,NA
2021-07-28T00:10:00Z,2021-07-27,20:10:00,deep,0,NA,NA
2021-07-28T00:20:00Z,2021-07-27,20:20:00,deep,0,NA,NA
2021-07-28T00:30:00Z,2021-07-27,20:30:00,deep,0,NA,NA
2021-07-28T00:40:00Z,2021-07-27,20:40:00,deep,0,NA,NA
2021-07-28T00:50:00Z,2021-07-27,20:50:00,deep,0,NA,NA
2021-07-28T01:00:00Z,2021-07-27,21:00:00,deep,0,NA,NA
2021-07-28T01:10:00Z,2021-07-27,21:10:00,deep,0,NA,NA
2021-07-28T01:20:00Z,2021-07-27,21:20:00,deep,0,NA,NA
2021-07-28T01:30:00Z,2021-07-27,21:30:00,deep,0,NA,NA
2021-07-28T01:40:00Z,2021-07-27,21:40:00,deep,0,NA,NA
2021-07-28T01:50:00Z,2021-07-27,21:50:00,deep,0,NA,NA
2021-07-28T02:00:00Z,2021-07-27,22:00:00,deep,0,NA,NA
2021-07-28T02:10:00Z,2021-07-27,22:10:00,deep,0,NA,NA
2021-07-28T02:20:00Z,2021-07-27,22:20:00,deep,0,NA,NA
2021-07-28T02:30:00Z,2021-07-27,22:30:00,deep,0,NA,NA
2021-07-28T02:40:00Z,2021-07-27,22:40:00,deep,0,NA,NA
2021-07-28T02:50:00Z,2021-07-27,22:50:00,deep,0,NA,NA
2021-07-28T03:00:00Z,2021-07-27,23:00:00,deep,0,NA,NA
2021-07-28T03:10:00Z,2021-07-27,23:10:00,deep,0,NA,NA
2021-07-28T03:20:00Z,2021-07-27,23:20:00,deep,0,NA,NA
2021-07-28T03:30:00Z,2021-07-27,23:30:00,deep,0,NA,NA
2021-07-28T03:40:00Z,2021-07-27,23:40:00,deep,0,NA,NA
2021-07-28T03:50:00Z,2021-07-27,23:50:00,deep,0,NA,NA
2021-07-28T04:00:00Z,2021-07-27,24:00:00,deep,0,NA,NA
2021-07-27T00:00:00Z,2021-07-27,NA,shallow,NA,7.05,29.3
2021-07-27T00:00:05Z,2021-07-27,NA,shallow,NA,7.07,29.3
2021-07-27T00:00:10Z,2021-07-27,NA,shallow,NA,7.05,29.3
2021-07-27T00:00:15Z,2021-07-27,NA,shallow,NA,7.06,29.3
2021-07-27T00:00:20Z,2021-07-27,NA,shallow,NA,7.02,29.3
2021-07-27T00:00:25Z,2021-07-27,NA,shallow,NA,7.04,29.28
2021-07-27T00:00:30Z,2021-07-27,NA,shallow,NA,7.01,29.28
2021-07-27T00:00:35Z,2021-07-27,NA,shallow,NA,7.04,29.28
2021-07-27T00:00:40Z,2021-07-27,NA,shallow,NA,7,29.28
2021-07-27T00:00:45Z,2021-07-27,NA,shallow,NA,7.03,29.28
2021-07-27T00:00:50Z,2021-07-27,NA,shallow,NA,7.01,29.28
2021-07-27T00:00:55Z,2021-07-27,NA,shallow,NA,7,29.28
2021-07-27T01:00:00Z,2021-07-27,NA,shallow,NA,6.96,29.28
2021-07-27T01:00:05Z,2021-07-27,NA,shallow,NA,6.9,29.28
2021-07-27T01:00:10Z,2021-07-27,NA,shallow,NA,6.97,29.28
2021-07-27T01:00:15Z,2021-07-27,NA,shallow,NA,7.01,29.26
2021-07-27T01:00:20Z,2021-07-27,NA,shallow,NA,6.98,29.26
2021-07-27T01:00:25Z,2021-07-27,NA,shallow,NA,6.94,29.26
2021-07-27T01:00:30Z,2021-07-27,NA,shallow,NA,6.88,29.26
2021-07-27T01:00:35Z,2021-07-27,NA,shallow,NA,6.92,29.26
2021-07-27T01:00:40Z,2021-07-27,NA,shallow,NA,6.99,29.26
2021-07-27T01:00:45Z,2021-07-27,NA,shallow,NA,6.94,29.26
2021-07-27T01:00:50Z,2021-07-27,NA,shallow,NA,6.91,29.26
2021-07-27T01:00:55Z,2021-07-27,NA,shallow,NA,6.87,29.26
2021-07-27T02:00:00Z,2021-07-27,NA,shallow,NA,6.89,29.26
2021-07-27T02:00:05Z,2021-07-27,NA,shallow,NA,6.92,29.26
2021-07-27T02:00:10Z,2021-07-27,NA,shallow,NA,6.91,29.24
2021-07-27T02:00:15Z,2021-07-27,NA,shallow,NA,6.87,29.24
2021-07-27T02:00:20Z,2021-07-27,NA,shallow,NA,6.85,29.24
2021-07-27T02:00:25Z,2021-07-27,NA,shallow,NA,6.9,29.24
2021-07-27T02:00:30Z,2021-07-27,NA,shallow,NA,6.9,29.24
2021-07-27T02:00:35Z,2021-07-27,NA,shallow,NA,6.87,29.24
2021-07-27T02:00:40Z,2021-07-27,NA,shallow,NA,6.93,29.24
2021-07-27T02:00:45Z,2021-07-27,NA,shallow,NA,6.9,29.24
2021-07-27T02:00:50Z,2021-07-27,NA,shallow,NA,6.89,29.22
2021-07-27T02:00:55Z,2021-07-27,NA,shallow,NA,6.83,29.22
2021-07-27T03:00:00Z,2021-07-27,NA,shallow,NA,6.84,29.22
2021-07-27T03:00:05Z,2021-07-27,NA,shallow,NA,6.88,29.22
2021-07-27T03:00:10Z,2021-07-27,NA,shallow,NA,6.86,29.22
2021-07-27T03:00:15Z,2021-07-27,NA,shallow,NA,6.86,29.22
2021-07-27T03:00:20Z,2021-07-27,NA,shallow,NA,6.88,29.22
2021-07-27T03:00:25Z,2021-07-27,NA,shallow,NA,6.86,29.22
2021-07-27T03:00:30Z,2021-07-27,NA,shallow,NA,6.83,29.22
2021-07-27T03:00:35Z,2021-07-27,NA,shallow,NA,6.75,29.22
2021-07-27T03:00:40Z,2021-07-27,NA,shallow,NA,6.72,29.22
2021-07-27T03:00:45Z,2021-07-27,NA,shallow,NA,6.69,29.22
2021-07-27T03:00:50Z,2021-07-27,NA,shallow,NA,6.66,29.22
2021-07-27T03:00:55Z,2021-07-27,NA,shallow,NA,6.65,29.22
2021-07-27T04:00:00Z,2021-07-27,NA,shallow,NA,6.68,29.22
2021-07-27T04:00:05Z,2021-07-27,NA,shallow,NA,6.77,29.22
2021-07-27T04:00:10Z,2021-07-27,NA,shallow,NA,6.75,29.2
2021-07-27T04:00:15Z,2021-07-27,NA,shallow,NA,6.69,29.2
2021-07-27T04:00:20Z,2021-07-27,NA,shallow,NA,6.69,29.2
2021-07-27T04:00:25Z,2021-07-27,NA,shallow,NA,6.74,29.2
2021-07-27T04:00:30Z,2021-07-27,NA,shallow,NA,6.71,29.2
2021-07-27T04:00:35Z,2021-07-27,NA,shallow,NA,6.7,29.2
2021-07-27T04:00:40Z,2021-07-27,NA,shallow,NA,6.63,29.2
2021-07-27T04:00:45Z,2021-07-27,NA,shallow,NA,6.59,29.2
2021-07-27T04:00:50Z,2021-07-27,NA,shallow,NA,6.57,29.2
2021-07-27T04:00:55Z,2021-07-27,NA,shallow,NA,6.54,29.2
2021-07-27T04:10:00Z,2021-07-27,0:10:00,shallow,0,NA,NA
2021-07-27T04:20:00Z,2021-07-27,0:20:00,shallow,0,NA,NA
2021-07-27T04:30:00Z,2021-07-27,0:30:00,shallow,0,NA,NA
2021-07-27T04:40:00Z,2021-07-27,0:40:00,shallow,0,NA,NA
2021-07-27T04:50:00Z,2021-07-27,0:50:00,shallow,0,NA,NA
2021-07-27T05:00:00Z,2021-07-27,1:00:00,shallow,0,6.7,29.2
2021-07-27T05:00:05Z,2021-07-27,NA,shallow,NA,6.73,29.18
2021-07-27T05:00:10Z,2021-07-27,NA,shallow,NA,6.64,29.18
2021-07-27T05:00:15Z,2021-07-27,NA,shallow,NA,6.6,29.18
2021-07-27T05:00:20Z,2021-07-27,NA,shallow,NA,6.63,29.18
2021-07-27T05:00:25Z,2021-07-27,NA,shallow,NA,6.61,29.2
2021-07-27T05:00:30Z,2021-07-27,NA,shallow,NA,6.59,29.2
2021-07-27T05:00:35Z,2021-07-27,NA,shallow,NA,6.55,29.18
2021-07-27T05:00:40Z,2021-07-27,NA,shallow,NA,6.57,29.18
2021-07-27T05:00:45Z,2021-07-27,NA,shallow,NA,6.61,29.18
2021-07-27T05:00:50Z,2021-07-27,NA,shallow,NA,6.57,29.18
2021-07-27T05:00:55Z,2021-07-27,NA,shallow,NA,6.62,29.18
2021-07-27T05:10:00Z,2021-07-27,1:10:00,shallow,0,NA,NA
2021-07-27T05:20:00Z,2021-07-27,1:20:00,shallow,0,NA,NA
2021-07-27T05:30:00Z,2021-07-27,1:30:00,shallow,0,NA,NA
2021-07-27T05:40:00Z,2021-07-27,1:40:00,shallow,0,NA,NA
2021-07-27T05:50:00Z,2021-07-27,1:50:00,shallow,0,NA,NA
2021-07-27T06:00:00Z,2021-07-27,2:00:00,shallow,0,6.66,29.18
2021-07-27T06:00:05Z,2021-07-27,NA,shallow,NA,6.7,29.18
2021-07-27T06:00:10Z,2021-07-27,NA,shallow,NA,6.6,29.18
2021-07-27T06:00:15Z,2021-07-27,NA,shallow,NA,6.6,29.18
2021-07-27T06:00:20Z,2021-07-27,NA,shallow,NA,6.53,29.18
2021-07-27T06:00:25Z,2021-07-27,NA,shallow,NA,6.63,29.18
2021-07-27T06:00:30Z,2021-07-27,NA,shallow,NA,6.59,29.16
2021-07-27T06:00:35Z,2021-07-27,NA,shallow,NA,6.55,29.18
2021-07-27T06:00:40Z,2021-07-27,NA,shallow,NA,6.56,29.18
2021-07-27T06:00:45Z,2021-07-27,NA,shallow,NA,6.53,29.18
2021-07-27T06:00:50Z,2021-07-27,NA,shallow,NA,6.55,29.18
2021-07-27T06:00:55Z,2021-07-27,NA,shallow,NA,6.65,29.18
2021-07-27T06:10:00Z,2021-07-27,2:10:00,shallow,0,NA,NA
2021-07-27T06:20:00Z,2021-07-27,2:20:00,shallow,0,NA,NA
2021-07-27T06:30:00Z,2021-07-27,2:30:00,shallow,0,NA,NA
2021-07-27T06:40:00Z,2021-07-27,2:40:00,shallow,0,NA,NA
2021-07-27T06:50:00Z,2021-07-27,2:50:00,shallow,0,NA,NA
2021-07-27T07:00:00Z,2021-07-27,3:00:00,shallow,0,6.65,29.18
2021-07-27T07:00:05Z,2021-07-27,NA,shallow,NA,6.65,29.18
2021-07-27T07:00:10Z,2021-07-27,NA,shallow,NA,6.68,29.18
2021-07-27T07:00:15Z,2021-07-27,NA,shallow,NA,6.71,29.18
2021-07-27T07:00:20Z,2021-07-27,NA,shallow,NA,6.74,29.18
2021-07-27T07:00:25Z,2021-07-27,NA,shallow,NA,6.73,29.18
2021-07-27T07:00:30Z,2021-07-27,NA,shallow,NA,6.71,29.18
2021-07-27T07:00:35Z,2021-07-27,NA,shallow,NA,6.75,29.18
2021-07-27T07:00:40Z,2021-07-27,NA,shallow,NA,6.8,29.18
2021-07-27T07:00:45Z,2021-07-27,NA,shallow,NA,6.8,29.2
2021-07-27T07:00:50Z,2021-07-27,NA,shallow,NA,6.87,29.2
2021-07-27T07:00:55Z,2021-07-27,NA,shallow,NA,6.92,29.2
2021-07-27T07:10:00Z,2021-07-27,3:10:00,shallow,0,NA,NA
2021-07-27T07:20:00Z,2021-07-27,3:20:00,shallow,0,NA,NA
2021-07-27T07:30:00Z,2021-07-27,3:30:00,shallow,0,NA,NA
2021-07-27T07:40:00Z,2021-07-27,3:40:00,shallow,0,NA,NA
2021-07-27T07:50:00Z,2021-07-27,3:50:00,shallow,0,NA,NA
2021-07-27T08:00:00Z,2021-07-27,4:00:00,shallow,0,6.98,29.2
2021-07-27T08:00:05Z,2021-07-27,NA,shallow,NA,6.99,29.2
2021-07-27T08:00:10Z,2021-07-27,NA,shallow,NA,7.01,29.2
2021-07-27T08:00:15Z,2021-07-27,NA,shallow,NA,7.03,29.22
2021-07-27T08:00:20Z,2021-07-27,NA,shallow,NA,7.04,29.22
2021-07-27T08:00:25Z,2021-07-27,NA,shallow,NA,7.12,29.22
2021-07-27T08:00:30Z,2021-07-27,NA,shallow,NA,7.11,29.22
2021-07-27T08:00:35Z,2021-07-27,NA,shallow,NA,7.17,29.24
2021-07-27T08:00:40Z,2021-07-27,NA,shallow,NA,7.17,29.24
2021-07-27T08:00:45Z,2021-07-27,NA,shallow,NA,7.18,29.24
2021-07-27T08:00:50Z,2021-07-27,NA,shallow,NA,7.2,29.24
2021-07-27T08:00:55Z,2021-07-27,NA,shallow,NA,7.28,29.26
2021-07-27T08:10:00Z,2021-07-27,4:10:00,shallow,0,NA,NA
2021-07-27T08:20:00Z,2021-07-27,4:20:00,shallow,0,NA,NA
2021-07-27T08:30:00Z,2021-07-27,4:30:00,shallow,0,NA,NA
2021-07-27T08:40:00Z,2021-07-27,4:40:00,shallow,0,NA,NA
2021-07-27T08:50:00Z,2021-07-27,4:50:00,shallow,0,NA,NA
2021-07-27T09:00:00Z,2021-07-27,5:00:00,shallow,0,7.31,29.26
2021-07-27T09:00:05Z,2021-07-27,NA,shallow,NA,7.27,29.26
2021-07-27T09:00:10Z,2021-07-27,NA,shallow,NA,7.31,29.28
2021-07-27T09:00:15Z,2021-07-27,NA,shallow,NA,7.29,29.28
2021-07-27T09:00:20Z,2021-07-27,NA,shallow,NA,7.32,29.28
2021-07-27T09:00:25Z,2021-07-27,NA,shallow,NA,7.33,29.3
2021-07-27T09:00:30Z,2021-07-27,NA,shallow,NA,7.33,29.3
2021-07-27T09:00:35Z,2021-07-27,NA,shallow,NA,7.46,29.3
2021-07-27T09:00:40Z,2021-07-27,NA,shallow,NA,7.45,29.32
2021-07-27T09:00:45Z,2021-07-27,NA,shallow,NA,7.5,29.32
2021-07-27T09:00:50Z,2021-07-27,NA,shallow,NA,7.51,29.32
2021-07-27T09:00:55Z,2021-07-27,NA,shallow,NA,7.55,29.32
2021-07-27T09:10:00Z,2021-07-27,5:10:00,shallow,0,NA,NA
2021-07-27T09:20:00Z,2021-07-27,5:20:00,shallow,0,NA,NA
2021-07-27T09:30:00Z,2021-07-27,5:30:00,shallow,0,NA,NA
2021-07-27T09:40:00Z,2021-07-27,5:40:00,shallow,0,NA,NA
2021-07-27T09:50:00Z,2021-07-27,5:50:00,shallow,0,NA,NA
2021-07-27T10:00:00Z,2021-07-27,6:00:00,shallow,0,7.54,29.32
2021-07-27T10:00:05Z,2021-07-27,NA,shallow,NA,7.51,29.34
2021-07-27T10:00:10Z,2021-07-27,NA,shallow,NA,7.58,29.34
2021-07-27T10:00:15Z,2021-07-27,NA,shallow,NA,7.55,29.36
2021-07-27T10:00:20Z,2021-07-27,NA,shallow,NA,7.58,29.36
2021-07-27T10:00:25Z,2021-07-27,NA,shallow,NA,7.56,29.36
2021-07-27T10:00:30Z,2021-07-27,NA,shallow,NA,7.64,29.36
2021-07-27T10:00:35Z,2021-07-27,NA,shallow,NA,7.64,29.38
2021-07-27T10:00:40Z,2021-07-27,NA,shallow,NA,7.69,29.38
2021-07-27T10:00:45Z,2021-07-27,NA,shallow,NA,7.71,29.38
2021-07-27T10:00:50Z,2021-07-27,NA,shallow,NA,7.77,29.38
2021-07-27T10:00:55Z,2021-07-27,NA,shallow,NA,7.76,29.4
2021-07-27T10:10:00Z,2021-07-27,6:10:00,shallow,0.6875,NA,NA
2021-07-27T10:20:00Z,2021-07-27,6:20:00,shallow,3.9875,NA,NA
